LinkID,HomeID,State,Visit,Type,Sample_Type_Code,SampleID,SampleID_Code,Start_Date,Temp,acFormaldehyde,acAcetaldehyde,acAcetone,acAcrolein,acPropionaldehyde,acCrotonaldehyde,acBenzaldehyde,acGlyoxal,acMethylglyoxal,acHexaldehyde,mdFormaldehyde,mdAcetaldehyde,mdAcetone,mdAcrolein,mdPropionaldehyde,mdCrotonaldehyde,mdBenzaldehyde,mdGlyoxal,mdMethylglyoxal,mdHexaldehyde,ccFormaldehyde,ccAcetaldehyde,ccAcetone,ccAcrolein,ccPropionaldehyde,ccCrotonaldehyde,ccBenzaldehyde,ccGlyoxal,ccMethylglyoxal,ccHexaldehyde,acButyraldehyde,acIsopentanal,acPentanal,aco_Toluladehyde,acm_p_Toluladehyde,acm_Toluladehyde,acp_Toluladehyde,acDimethylglyoxal,mdButyraldehyde,mdIsopentanal,mdPentanal,mdo_Toluladehyde,mdm_p_Toluladehyde,mdm_Toluladehyde,mdp_Toluladehyde,mdDimethylglyoxal,ccButyraldehyde,ccIsopentanal,ccPentanal,cco_Toluladehyde,ccm_p_Toluladehyde,ccm_Toluladehyde,ccp_Toluladehyde,ccDimethylglyoxal,acFormaldehyde_flag,acAcetaldehyde_flag,acAcetone_flag,acAcrolein_flag,acPropionaldehyde_flag,acCrotonaldehyde_flag,acBenzaldehyde_flag,acGlyoxal_flag,acMethylglyoxal_flag,acHexaldehyde_flag
NJ051220,NJ251,NJ,2,OUTDOOR,2,66390,2,"2000-08-31 00:00:00",23.5,5.29,21.4,6.234,0.5,0.191,0.235,1.332,1.267,1.976,1.446,0.199,0.776,0.42,0.147,0.052,0.136,0.252,0.094,0.21,0.063,5.29,21.4,6.234,0.5,0.191,0.235,1.332,1.267,1.976,1.446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
NJ051221,NJ251,NJ,2,"DUPLICATE OUTDOOR",2,66304,2,"2000-08-31 00:00:00",23.5,5.72,14.29,5.025,0.64,0.219,0.226,1.775,1.795,1.783,1.064,0.201,0.784,0.424,0.148,0.053,0.138,0.254,0.095,0.212,0.064,5.72,14.29,5.025,0.64,0.219,0.226,1.775,1.795,1.783,1.064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
NJ051230,NJ251,NJ,2,"PERSONAL ADULT",3,66392,2,"2000-08-31 00:00:00",NULL,31.71,21.33,12.466,0.813,0.663,0.109,2.538,3.871,3.121,4.825,0.198,0.773,0.418,0.146,0.052,0.136,0.251,0.094,0.209,0.063,31.71,21.33,12.466,0.813,0.663,0.068,2.538,3.871,3.121,4.825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,<DL,<DL,,,,
NJ051240,NJ251,NJ,2,"PERSONAL CHILD 1",4,66391,2,"2000-08-31 00:00:00",NULL,22.51,15.78,7.76,0.875,1.852,1.011,2.276,3.122,3.182,3.886,0.198,0.771,0.417,0.146,0.052,0.136,0.25,0.094,0.208,0.063,22.51,15.78,7.76,0.875,1.852,1.011,2.276,3.122,3.182,3.886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
NJ052110,NJ152,NJ,1,INDOOR,1,65758,2,"2000-06-01 00:00:00",21,19.51,10.72,4.684,1.113,0.981,-0.2,2.404,2.959,3.835,3.213,0.192,0.748,0.404,0.141,0.051,0.131,0.242,0.091,0.202,0.061,19.51,10.72,4.684,1.113,0.981,0.0655,2.404,2.959,3.835,3.213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
NJ052120,NJ152,NJ,1,OUTDOOR,2,65759,2,"2000-06-01 00:00:00",18.8,7.63,9.65,4.944,1.308,1.367,-0.2,1.282,2.099,2.362,2.346,0.193,0.75,0.406,0.142,0.051,0.132,0.243,0.091,0.203,0.061,7.63,9.65,4.944,1.308,1.367,0.066,1.282,2.099,2.362,2.346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
NJ053110,NJ153,NJ,1,INDOOR,1,65820,2,"2000-06-08 00:00:00",21.2,25.38,11.7,3.787,6.177,1.184,-0.2,3.271,3.198,2.553,3.233,0.19,0.74,0.4,0.14,0.05,0.13,0.24,0.09,0.2,0.06,25.38,11.7,3.787,6.177,1.184,0.065,3.271,3.198,2.553,3.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
NJ053120,NJ153,NJ,1,OUTDOOR,2,65821,2,"2000-06-08 00:00:00",17.1,7.86,10.54,3.197,0.132,2.484,-0.2,2.095,2.305,3.269,2.483,0.19,0.739,0.4,0.14,0.05,0.13,0.24,0.09,0.2,0.06,7.86,10.54,3.197,0.07,2.484,0.065,2.095,2.305,3.269,2.483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
NJ053130,NJ153,NJ,1,"PERSONAL ADULT",3,65822,2,"2000-06-08 00:00:00",NULL,26.85,13.94,9.204,0.129,2.457,1.395,2.179,2.893,2.543,0.347,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,26.85,13.94,9.204,0.07,2.457,1.395,2.179,2.893,2.543,0.347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,<DL
NJ053210,NJ253,NJ,2,INDOOR,1,66805,2,"2000-10-19 00:00:00",NULL,23.88,13.97,2.822,0.956,0.137,0.485,3.225,2.105,2.362,1.53,0.189,0.734,0.397,0.139,0.05,0.129,0.238,0.089,0.198,0.06,23.88,13.97,2.822,0.956,0.137,0.485,3.225,2.105,2.362,1.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
NJ053220,NJ253,NJ,2,OUTDOOR,2,66808,2,"2000-10-19 00:00:00",NULL,5.11,3.75,0.073,0.387,0.298,0.346,0.056,1.314,2.118,0.258,0.189,0.737,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,5.11,3.75,0.199,0.387,0.298,0.346,0.1195,1.314,2.118,0.258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,,,,<DL,,,
NJ053230,NJ253,NJ,2,"PERSONAL ADULT",3,66806,2,"2000-10-19 00:00:00",NULL,28.61,17.5,6.42,0.127,0.808,0.431,4.737,1.82,2.97,1.762,0.189,0.735,0.397,0.139,0.05,0.129,0.238,0.089,0.199,0.06,28.61,17.5,6.42,0.0695,0.808,0.431,4.737,1.82,2.97,1.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,<DL,<DL,,,,
NJ054110,NJ154,NJ,1,INDOOR,1,65830,2,"2000-06-08 00:00:00",21.8,34.39,24.77,9.538,-0.2,4.407,-0.2,2.059,3.209,3.066,7.993,0.194,0.756,0.409,0.143,0.051,0.133,0.245,0.092,0.204,0.061,34.39,24.77,9.538,0.0715,4.407,0.0665,2.059,3.209,3.066,7.993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
NJ054120,NJ154,NJ,1,OUTDOOR,2,65831,2,"2000-06-08 00:00:00",16.9,7.86,11.1,6.196,0.131,3.058,-0.2,1.202,2.462,2.354,2.551,0.199,0.776,0.419,0.147,0.052,0.136,0.252,0.094,0.21,0.063,7.86,11.1,6.196,0.0735,3.058,0.068,1.202,2.462,2.354,2.551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
NJ054140,NJ154,NJ,1,"PERSONAL CHILD 1",4,65832,2,"2000-06-08 00:00:00",NULL,30.94,19.95,9.317,0.125,4.6,-0.2,3.062,3.157,2.606,7.626,0.195,0.758,0.41,0.143,0.051,0.133,0.246,0.092,0.205,0.061,30.94,19.95,9.317,0.0715,4.6,0.0665,3.062,3.157,2.606,7.626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
NJ054210,NJ254,NJ,2,INDOOR,1,66607,2,"2000-09-14 00:00:00",26.7,22.59,14.58,7.041,1.001,1.638,0.663,1.942,2.638,2.528,4.925,0.193,0.751,0.406,0.142,0.051,0.132,0.244,0.091,0.203,0.061,22.59,14.58,7.041,1.001,1.638,0.663,1.942,2.638,2.528,4.925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
NJ054220,NJ254,NJ,2,OUTDOOR,2,66608,2,"2000-09-14 00:00:00",23,4.15,11,3.535,1.686,1.729,1.365,2.583,1.962,1.321,1.768,0.194,0.756,0.409,0.143,0.051,0.133,0.245,0.092,0.204,0.061,4.15,11,3.535,1.686,1.729,1.365,2.583,1.962,1.321,1.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
NJ054230,NJ254,NJ,2,"PERSONAL ADULT",3,66609,2,"2000-09-14 00:00:00",NULL,23.36,16.87,7.293,-0.18,2.376,-0.15,3.044,3.668,3.101,5.999,0.192,0.746,0.404,0.141,0.05,0.131,0.242,0.091,0.202,0.061,23.36,16.87,7.293,0.0705,2.376,0.0655,3.044,3.668,3.101,5.999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
NJ054240,NJ254,NJ,2,"PERSONAL CHILD 1",4,66601,2,"2000-09-14 00:00:00",NULL,17.82,14.98,6.868,1.032,1.367,0.583,3.385,3.241,2.224,4.44,0.19,0.739,0.399,0.14,0.05,0.13,0.24,0.09,0.2,0.06,17.82,14.98,6.868,1.032,1.367,0.583,3.385,3.241,2.224,4.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,<DL,,,,
NJ055110,NJ155,NJ,1,INDOOR,1,65824,2,"2000-06-15 00:00:00",21,14.31,11.96,4.426,0.131,1.099,0.374,2.233,2.157,2.399,3.637,0.193,0.751,0.406,0.142,0.051,0.132,0.244,0.091,0.203,0.061,14.31,11.96,4.426,0.071,1.099,0.374,2.233,2.157,2.399,3.637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
NJ055120,NJ155,NJ,1,OUTDOOR,2,65825,2,"2000-06-15 00:00:00",15.4,8.82,9.6,1.109,0.132,0.703,0.52,1.589,3.763,4.155,3.367,0.193,0.751,0.406,0.142,0.051,0.132,0.243,0.091,0.203,0.061,8.82,9.6,1.109,0.071,0.703,0.52,1.589,3.763,4.155,3.367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
NJ055130,NJ155,NJ,1,"PERSONAL ADULT",3,65826,2,"2000-06-08 00:00:00",NULL,17.49,11.41,5.103,0.131,1.515,0.11,2.706,2.305,2.278,4.039,0.193,0.754,0.407,0.143,0.051,0.132,0.244,0.092,0.204,0.061,17.49,11.41,5.103,0.0715,1.515,0.066,2.706,2.305,2.278,4.039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,<DL,,,,
NJ056110,NJ156,NJ,1,INDOOR,1,65873,2,"2000-06-15 00:00:00",NULL,14,10.2,7.335,0.132,0.879,0.11,1.663,2.575,2.666,3.101,0.193,0.752,0.406,0.142,0.051,0.132,0.244,0.091,0.203,0.061,14,10.2,7.335,0.071,0.879,0.066,1.663,2.575,2.666,3.101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,<DL,,,,
NJ056120,NJ156,NJ,1,OUTDOOR,2,65874,2,"2000-06-15 00:00:00",15.7,8.61,8.74,3.509,0.133,1.808,-0.2,1.974,1.752,3.186,2.184,0.193,0.752,0.406,0.142,0.051,0.132,0.244,0.091,0.203,0.061,8.61,8.74,3.509,0.071,1.808,0.066,1.974,1.752,3.186,2.184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
NJ056130,NJ156,NJ,1,"PERSONAL ADULT",3,65875,2,"2000-06-15 00:00:00",NULL,20.71,11.4,4.381,0.131,0.738,-0.2,3.229,2.798,2.553,3.246,0.193,0.753,0.407,0.142,0.051,0.132,0.244,0.092,0.204,0.061,20.71,11.4,4.381,0.071,0.738,0.066,3.229,2.798,2.553,3.246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,<DL,<DL,ND,,,,
NJ056200,NJ256,NJ,2,VEHICLE,5,51528,1,"2000-10-03 00:00:00",NULL,17.6332,5.83402,-0.88008,NULL,3.07761,NULL,-0.145695,0.967862,1.59418,NULL,4.0692,11.0608,21.1872,NULL,1.1299,NULL,5.7598,2.1493,2.8119,NULL,17.6332,5.5304,10.5936,NULL,3.07761,NULL,2.8799,1.07465,1.40595,NULL,1.82105,-1.06586,1.8098,0.179051,1.17829,NULL,NULL,1.44073,1.1683,1.3988,1.4545,2.3764,1.2319,NULL,NULL,2.0903,1.82105,0.6994,1.8098,1.1882,0.61595,NULL,NULL,1.04515,,,ND,NA,,NA,ND,<DL,<DL,NA
NJ056210,NJ256,NJ,2,INDOOR,1,66720,2,"2000-10-05 00:00:00",23.6,26.84,10.15,5.58,0.132,0.881,-0.15,2.869,2.214,1.27,2.283,0.189,0.737,0.399,0.14,0.05,0.13,0.239,0.09,0.199,0.06,26.84,10.15,5.58,0.07,0.881,0.065,2.869,2.214,1.27,2.283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
NJ056220,NJ256,NJ,2,OUTDOOR,2,66721,2,"2000-10-05 00:00:00",20.2,7.52,9.64,4.478,0.132,1.583,0.501,1.881,0.713,0.312,2.441,0.19,0.739,0.4,0.14,0.05,0.13,0.24,0.09,0.2,0.06,7.52,9.64,4.478,0.07,1.583,0.501,1.881,0.713,0.312,2.441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
NJ056230,NJ256,NJ,2,"PERSONAL ADULT",3,66722,2,"2000-10-05 00:00:00",NULL,35.61,19.47,8.198,0.507,0.539,-0.15,3.73,0.807,2.185,2.812,0.19,0.739,0.399,0.14,0.05,0.13,0.24,0.09,0.2,0.06,35.61,19.47,8.198,0.507,0.539,0.065,3.73,0.807,2.185,2.812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,<DL,ND,,<DL,,
NJ057110,NJ157,NJ,1,INDOOR,1,65827,2,"2000-06-08 00:00:00",21.5,28.08,14.9,4.8,0.129,2.584,0.11,2.392,3.012,3.16,3.398,0.191,0.744,0.402,0.141,0.05,0.131,0.241,0.091,0.201,0.06,28.08,14.9,4.8,0.0705,2.584,0.0655,2.392,3.012,3.16,3.398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,<DL,,,,
NJ057120,NJ157,NJ,1,OUTDOOR,2,65828,2,"2000-06-08 00:00:00",15.9,9.92,6.85,6.261,0.783,1.632,2.053,0.706,2.339,3.057,2.068,0.192,0.748,0.404,0.142,0.051,0.131,0.243,0.091,0.202,0.061,9.92,6.85,6.261,0.783,1.632,2.053,0.706,2.339,3.057,2.068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
NJ057130,NJ157,NJ,1,"PERSONAL ADULT",3,65829,2,"2000-06-08 00:00:00",NULL,25.83,16.27,5.959,0.128,3.321,-0.2,2.036,3.026,3.645,3.839,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,25.83,16.27,5.959,0.07,3.321,0.065,2.036,3.026,3.645,3.839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,ND,,,,
NJ057210,NJ257,NJ,2,INDOOR,1,66614,2,"2000-09-14 00:00:00",25.4,14.16,10.15,2.843,0.132,1.498,0.11,1.133,2.105,2.831,1.463,0.198,0.773,0.418,0.146,0.052,0.136,0.251,0.094,0.209,0.063,14.16,10.15,2.843,0.073,1.498,0.068,1.133,2.105,2.831,1.463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,<DL,,,,
NJ057220,NJ257,NJ,2,OUTDOOR,2,66615,2,"2000-09-14 00:00:00",23.3,8.41,11.39,3.814,0.896,1.509,0.546,2.945,3.905,3.129,2.355,0.197,0.766,0.414,0.145,0.052,0.135,0.248,0.093,0.207,0.062,8.41,11.39,3.814,0.896,1.509,0.546,2.945,3.905,3.129,2.355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
NJ057230,NJ257,NJ,2,"PERSONAL ADULT",3,66616,2,"2000-09-14 00:00:00",NULL,12.47,12.74,165.928,0.286,0.722,0.613,1.23,1.717,1.987,1.993,0.195,0.758,0.41,0.143,0.051,0.133,0.246,0.092,0.205,0.061,12.47,12.74,165.928,0.286,0.722,0.613,1.23,1.717,1.987,1.993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,<DL,<DL,<DL,,,
NJ058110,NJ158,NJ,1,INDOOR,1,65870,2,"2000-06-22 00:00:00",25.7,17.17,14.19,3.341,-0.2,2.198,0.136,2.766,2.908,3.074,4.402,0.185,0.722,0.39,0.137,0.049,0.127,0.234,0.088,0.195,0.059,17.17,14.19,3.341,0.0685,2.198,0.136,2.766,2.908,3.074,4.402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,,,,,
NJ058120,NJ158,NJ,1,OUTDOOR,2,65871,2,"2000-06-22 00:00:00",24.6,8.25,11.47,2.066,4.656,2.037,1.141,3.693,3.425,2.908,2.612,0.185,0.721,0.39,0.136,0.049,0.127,0.234,0.088,0.195,0.058,8.25,11.47,2.066,4.656,2.037,1.141,3.693,3.425,2.908,2.612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
NJ058130,NJ158,NJ,1,"PERSONAL ADULT",3,65872,2,"2000-06-22 00:00:00",NULL,21.37,16.71,4.336,1.547,2.43,-0.2,3.743,4.001,2.859,6.027,0.186,0.723,0.391,0.137,0.049,0.127,0.235,0.088,0.196,0.059,21.37,16.71,4.336,1.547,2.43,0.0635,3.743,4.001,2.859,6.027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,<DL,,,ND,,,,
NJ058210,NJ258,NJ,2,INDOOR,1,66747,2,"2000-10-19 00:00:00",22.8,29.08,11.93,4.332,0.131,0.395,0.558,4.488,1.868,2.528,3.144,0.189,0.736,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,29.08,11.93,4.332,0.0695,0.395,0.558,4.488,1.868,2.528,3.144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
NJ058211,NJ258,NJ,2,"DUPLICATE INDOOR",1,66748,2,"2000-10-19 00:00:00",22.8,18.1,9.78,3.409,0.132,0.205,0.726,2.985,2.179,2.394,2.842,0.189,0.736,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,18.1,9.78,3.409,0.0695,0.205,0.726,2.985,2.179,2.394,2.842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
NJ058220,NJ258,NJ,2,OUTDOOR,2,66751,2,"2000-10-19 00:00:00",13.5,2.73,2.16,0.074,0.138,0.534,0.127,1.2,0.817,0.403,0.423,0.189,0.736,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,2.73,2.16,0.199,0.0695,0.534,0.0645,1.2,0.817,0.403,0.423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,<DL,<DL,,<DL,,,,
NJ058221,NJ258,NJ,2,"DUPLICATE OUTDOOR",2,66752,2,"2000-10-19 00:00:00",13.5,3.72,2.17,0.073,0.138,0.486,-0.18,1.025,0.862,0.565,0.755,0.189,0.734,0.397,0.139,0.05,0.129,0.238,0.089,0.198,0.06,3.72,2.17,0.1985,0.0695,0.486,0.0645,1.025,0.862,0.565,0.755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,<DL,<DL,,ND,,,,
NJ058230,NJ258,NJ,2,"PERSONAL ADULT",3,66749,2,"2000-10-19 00:00:00",NULL,24.74,15.23,5.844,1.179,0.704,0.49,2.908,2.123,2.874,3.743,0.189,0.736,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,24.74,15.23,5.844,1.179,0.704,0.49,2.908,2.123,2.874,3.743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,<DL,<DL,,,,
NJ058231,NJ258,NJ,2,"DUPLICATE PERSONAL ADULT",3,66750,2,"2000-10-19 00:00:00",NULL,21.4,12.26,5.666,1.294,0.947,0.334,2.967,1.943,1.612,3.719,0.189,0.736,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,21.4,12.26,5.666,1.294,0.947,0.334,2.967,1.943,1.612,3.719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,<DL,<DL,,,,
NJ059110,NJ159,NJ,1,INDOOR,1,65877,2,"2000-06-15 00:00:00",24,17.54,13.75,45.003,1.301,2.219,0.109,2.135,2.598,2.925,4.11,0.19,0.739,0.4,0.14,0.05,0.13,0.24,0.09,0.2,0.06,17.54,13.75,45.003,1.301,2.219,0.065,2.135,2.598,2.925,4.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
NJ059120,NJ159,NJ,1,OUTDOOR,2,65878,2,"2000-06-15 00:00:00",15.1,9.3,8.6,2.578,2.304,1.634,0.108,1.38,1.634,2.478,1.973,0.191,0.743,0.402,0.141,0.05,0.131,0.241,0.09,0.201,0.06,9.3,8.6,2.578,2.304,1.634,0.0655,1.38,1.634,2.478,1.973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
NJ059130,NJ159,NJ,1,"PERSONAL ADULT",3,65879,2,"2000-06-15 00:00:00",NULL,22.22,19.76,95.908,0.126,1.631,-0.2,3.229,2.62,2.495,5.194,0.191,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.201,0.06,22.22,19.76,95.908,0.07,1.631,0.065,3.229,2.62,2.495,5.194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,ND,,,,
