LinkID,HomeID,State,AC,qurt_hr
CA001130,CA011,CA,N,50
CA002130,CA012,CA,N,53
CA003130,CA013,CA,N,48
CA004130,CA014,CA,N,47
CA005130,CA015,CA,N,49
CA006130,CA016,CA,N,53
CA007130,CA017,CA,N,43
CA008130,CA018,CA,N,54
CA009130,CA019,CA,N,54
CA010130,CA020,CA,N,50
CA011130,CA021,CA,N,55
CA012130,CA022,CA,N,49
CA013130,CA023,CA,N,57
CA014130,CA024,CA,N,51
CA015130,CA025,CA,N,50
CA016130,CA026,CA,N,64
CA017130,CA027,CA,N,57
CA018130,CA028,CA,N,51
CA019130,CA029,CA,N,60
CA020130,CA030,CA,N,49
CA021130,CA031,CA,N,55
CA022130,CA032,CA,N,53
CA023130,CA033,CA,N,53
CA024130,CA034,CA,N,53
CA025130,CA035,CA,N,49
CA026130,CA036,CA,N,53
CA027130,CA037,CA,N,53
CA028130,CA038,CA,N,53
CA029130,CA039,CA,N,53
CA030130,CA040,CA,N,49
CA031130,CA041,CA,N,51
CA032130,CA042,CA,N,51
CA033130,CA043,CA,N,49
CA034130,CA044,CA,N,51
CA035130,CA045,CA,N,51
CA036130,CA046,CA,N,53
CA037130,CA047,CA,N,53
CA038130,CA048,CA,N,50
CA039130,CA049,CA,N,52
CA040130,CA050,CA,N,51
CA041130,CA051,CA,N,51
CA042130,CA052,CA,N,51
CA043130,CA053,CA,N,53
CA044130,CA054,CA,N,49
CA045130,CA055,CA,N,49
CA046130,CA056,CA,N,53
CA047130,CA057,CA,N,49
CA048130,CA058,CA,N,49
CA049130,CA059,CA,N,53
CA050130,CA060,CA,N,53
CA051130,CA061,CA,N,51
CA052130,CA062,CA,N,49
CA053130,CA063,CA,N,52
CA055130,CA065,CA,N,88
CA056130,CA066,CA,N,53
CA057130,CA067,CA,N,55
CA058130,CA068,CA,N,49
CA059130,CA069,CA,N,53
CA060130,CA070,CA,N,53
CA061130,CA071,CA,N,55
CA062130,CA072,CA,N,53
CA063130,CA073,CA,N,53
CA065130,CA075,CA,N,69
CA066130,CA076,CA,N,61
CA067130,CA077,CA,N,113
CA068130,CA078,CA,N,51
CA069130,CA079,CA,N,49
CA070130,CA080,CA,N,53
CA071130,CA081,CA,N,63
CA072130,CA082,CA,N,55
CA073130,CA083,CA,N,57
CA074130,CA084,CA,N,60
CA075130,CA085,CA,N,51
CA076130,CA086,CA,N,49
CA077130,CA087,CA,N,52
CA078130,CA088,CA,N,51
CA079130,CA100,CA,N,51
CA080130,CA101,CA,N,50
CA081130,CA102,CA,N,55
CA082130,CA103,CA,N,53
CA083130,CA104,CA,N,53
CA084130,CA105,CA,N,59
CA085130,CA106,CA,N,53
CA086130,CA107,CA,N,51
CA087130,CA108,CA,N,53
CA088130,CA109,CA,N,52
CA089130,CA110,CA,N,53
CA090130,CA111,CA,N,53
CA091130,CA112,CA,N,53
CA092130,CA113,CA,N,54
CA093130,CA114,CA,N,52
CA094130,CA115,CA,N,45
CA095130,CA116,CA,N,46
CA096130,CA117,CA,N,53
CA097130,CA118,CA,N,56
CA098130,CA119,CA,N,35
CA099130,CA120,CA,N,53
CA100130,CA121,CA,N,53
CA101130,CA122,CA,N,54
CA102130,CA123,CA,N,51
CA103130,CA124,CA,N,52
CA104130,CA125,CA,N,51
CA105130,CA126,CA,N,53
CA106130,CA127,CA,N,53
CA001230,CA211,CA,N,54
CA002230,CA212,CA,N,57
CA003230,CA213,CA,N,52
CA004230,CA214,CA,N,51
CA005230,CA215,CA,N,49
CA006230,CA216,CA,N,49
CA007230,CA217,CA,N,54
CA010230,CA220,CA,N,33
CA011230,CA221,CA,N,49
CA012230,CA222,CA,N,53
CA013230,CA223,CA,N,55
CA014230,CA224,CA,N,51
CA015230,CA225,CA,N,51
CA016230,CA226,CA,N,51
CA017230,CA227,CA,N,49
CA018230,CA228,CA,N,48
CA019230,CA229,CA,N,49
CA020230,CA230,CA,N,55
CA022230,CA232,CA,N,53
CA023230,CA233,CA,N,47
CA024230,CA234,CA,N,45
CA025230,CA235,CA,N,51
CA027230,CA237,CA,N,49
CA029230,CA239,CA,N,37
CA030230,CA240,CA,N,61
CA032230,CA242,CA,N,53
CA033230,CA243,CA,N,53
CA034230,CA244,CA,N,49
CA035230,CA245,CA,N,51
CA036230,CA246,CA,N,49
CA037230,CA247,CA,N,55
CA039230,CA249,CA,N,65
CA041230,CA251,CA,N,50
CA043230,CA253,CA,N,53
CA046230,CA256,CA,N,53
CA047230,CA257,CA,N,51
CA050230,CA260,CA,N,39
CA051230,CA261,CA,N,49
CA052230,CA262,CA,N,53
CA055230,CA265,CA,N,89
CA058230,CA268,CA,N,53
CA059230,CA269,CA,N,66
CA060230,CA270,CA,N,53
CA061230,CA271,CA,N,21
CA062230,CA272,CA,N,55
CA063230,CA273,CA,N,56
CA065230,CA275,CA,N,53
CA066230,CA276,CA,N,53
CA069230,CA279,CA,N,51
CA070230,CA280,CA,N,56
CA072230,CA282,CA,N,52
CA073230,CA283,CA,N,53
CA074230,CA284,CA,N,45
CA075230,CA285,CA,N,53
CA077230,CA287,CA,N,57
CA078230,CA288,CA,N,57
CA080230,CA301,CA,N,51
CA081230,CA302,CA,N,51
CA082230,CA303,CA,N,47
CA083230,CA304,CA,N,49
CA084230,CA305,CA,N,55
CA085230,CA306,CA,N,48
CA086230,CA307,CA,N,56
CA087230,CA308,CA,N,52
CA088230,CA309,CA,N,53
CA089230,CA310,CA,N,53
CA090230,CA311,CA,N,53
CA092230,CA313,CA,N,53
CA093230,CA314,CA,N,54
CA094230,CA315,CA,N,45
CA095230,CA316,CA,N,53
CA096230,CA317,CA,N,53
CA098230,CA319,CA,N,53
CA099230,CA320,CA,N,54
CA101230,CA322,CA,N,53
CA102230,CA323,CA,N,225
CA103230,CA324,CA,N,53
CA104230,CA325,CA,N,53
CA105230,CA326,CA,N,53
CA106230,CA327,CA,N,51
CA001130,CA011,CA,I1,118
CA002130,CA012,CA,I1,140
CA003130,CA013,CA,I1,141
CA004130,CA014,CA,I1,99
CA005130,CA015,CA,I1,89
CA006130,CA016,CA,I1,184
CA007130,CA017,CA,I1,185
CA008130,CA018,CA,I1,87
CA009130,CA019,CA,I1,94
CA010130,CA020,CA,I1,166
CA011130,CA021,CA,I1,97
CA012130,CA022,CA,I1,106
CA013130,CA023,CA,I1,161
CA014130,CA024,CA,I1,139
CA015130,CA025,CA,I1,185
CA016130,CA026,CA,I1,104
CA017130,CA027,CA,I1,166
CA018130,CA028,CA,I1,103
CA019130,CA029,CA,I1,138
CA020130,CA030,CA,I1,148
CA021130,CA031,CA,I1,171
CA022130,CA032,CA,I1,171
CA023130,CA033,CA,I1,118
CA024130,CA034,CA,I1,124
CA025130,CA035,CA,I1,178
CA026130,CA036,CA,I1,99
CA027130,CA037,CA,I1,160
CA028130,CA038,CA,I1,174
CA029130,CA039,CA,I1,155
CA030130,CA040,CA,I1,189
CA031130,CA041,CA,I1,105
CA032130,CA042,CA,I1,157
CA033130,CA043,CA,I1,106
CA034130,CA044,CA,I1,163
CA035130,CA045,CA,I1,88
CA036130,CA046,CA,I1,127
CA037130,CA047,CA,I1,152
CA038130,CA048,CA,I1,160
CA039130,CA049,CA,I1,102
CA040130,CA050,CA,I1,101
CA041130,CA051,CA,I1,139
CA042130,CA052,CA,I1,194
CA043130,CA053,CA,I1,192
CA044130,CA054,CA,I1,82
CA045130,CA055,CA,I1,182
CA046130,CA056,CA,I1,132
CA047130,CA057,CA,I1,107
CA048130,CA058,CA,I1,161
CA049130,CA059,CA,I1,90
CA050130,CA060,CA,I1,125
CA051130,CA061,CA,I1,140
CA052130,CA062,CA,I1,107
CA053130,CA063,CA,I1,163
CA055130,CA065,CA,I1,115
CA056130,CA066,CA,I1,107
CA057130,CA067,CA,I1,121
CA058130,CA068,CA,I1,172
CA059130,CA069,CA,I1,125
CA060130,CA070,CA,I1,106
CA061130,CA071,CA,I1,152
CA062130,CA072,CA,I1,147
CA063130,CA073,CA,I1,132
CA065130,CA075,CA,I1,140
CA066130,CA076,CA,I1,177
CA067130,CA077,CA,I1,96
CA068130,CA078,CA,I1,194
CA069130,CA079,CA,I1,97
CA070130,CA080,CA,I1,110
CA071130,CA081,CA,I1,154
CA072130,CA082,CA,I1,113
CA073130,CA083,CA,I1,118
CA074130,CA084,CA,I1,171
CA075130,CA085,CA,I1,181
CA076130,CA086,CA,I1,66
CA077130,CA087,CA,I1,175
CA078130,CA088,CA,I1,148
CA079130,CA100,CA,I1,111
CA080130,CA101,CA,I1,116
CA081130,CA102,CA,I1,111
CA082130,CA103,CA,I1,141
CA083130,CA104,CA,I1,132
CA084130,CA105,CA,I1,125
CA085130,CA106,CA,I1,108
CA086130,CA107,CA,I1,172
CA087130,CA108,CA,I1,118
CA088130,CA109,CA,I1,126
CA089130,CA110,CA,I1,148
CA090130,CA111,CA,I1,179
CA091130,CA112,CA,I1,112
CA092130,CA113,CA,I1,96
CA093130,CA114,CA,I1,116
CA094130,CA115,CA,I1,134
CA095130,CA116,CA,I1,129
CA096130,CA117,CA,I1,140
CA097130,CA118,CA,I1,182
CA098130,CA119,CA,I1,148
CA099130,CA120,CA,I1,118
CA100130,CA121,CA,I1,190
CA101130,CA122,CA,I1,96
CA102130,CA123,CA,I1,180
CA103130,CA124,CA,I1,105
CA104130,CA125,CA,I1,109
CA105130,CA126,CA,I1,144
CA106130,CA127,CA,I1,125
CA001230,CA211,CA,I1,105
CA002230,CA212,CA,I1,138
CA003230,CA213,CA,I1,93
CA004230,CA214,CA,I1,79
CA005230,CA215,CA,I1,124
CA006230,CA216,CA,I1,168
CA007230,CA217,CA,I1,171
CA010230,CA220,CA,I1,163
CA011230,CA221,CA,I1,115
CA012230,CA222,CA,I1,99
CA013230,CA223,CA,I1,170
CA014230,CA224,CA,I1,109
CA015230,CA225,CA,I1,182
CA016230,CA226,CA,I1,194
CA017230,CA227,CA,I1,125
CA018230,CA228,CA,I1,110.5
CA019230,CA229,CA,I1,148
CA020230,CA230,CA,I1,169
CA022230,CA232,CA,I1,192
CA023230,CA233,CA,I1,168
CA024230,CA234,CA,I1,102
CA025230,CA235,CA,I1,186
CA027230,CA237,CA,I1,145
CA029230,CA239,CA,I1,191
CA030230,CA240,CA,I1,150
CA032230,CA242,CA,I1,182
CA033230,CA243,CA,I1,134
CA034230,CA244,CA,I1,155
CA035230,CA245,CA,I1,114
CA036230,CA246,CA,I1,117
CA037230,CA247,CA,I1,161
CA039230,CA249,CA,I1,157
CA041230,CA251,CA,I1,148
CA043230,CA253,CA,I1,171
CA046230,CA256,CA,I1,116
CA047230,CA257,CA,I1,104
CA050230,CA260,CA,I1,157
CA051230,CA261,CA,I1,92
CA052230,CA262,CA,I1,108
CA055230,CA265,CA,I1,131
CA058230,CA268,CA,I1,168
CA059230,CA269,CA,I1,89
CA060230,CA270,CA,I1,102
CA061230,CA271,CA,I1,174
CA062230,CA272,CA,I1,164
CA063230,CA273,CA,I1,154
CA065230,CA275,CA,I1,166
CA066230,CA276,CA,I1,188
CA069230,CA279,CA,I1,134
CA070230,CA280,CA,I1,151
CA072230,CA282,CA,I1,169
CA073230,CA283,CA,I1,118
CA074230,CA284,CA,I1,193
CA075230,CA285,CA,I1,152
CA077230,CA287,CA,I1,144
CA078230,CA288,CA,I1,133
CA080230,CA301,CA,I1,118
CA081230,CA302,CA,I1,100
CA082230,CA303,CA,I1,156
CA083230,CA304,CA,I1,155
CA084230,CA305,CA,I1,145
CA085230,CA306,CA,I1,92
CA086230,CA307,CA,I1,183
CA087230,CA308,CA,I1,127
CA088230,CA309,CA,I1,99
CA089230,CA310,CA,I1,167
CA090230,CA311,CA,I1,114
CA092230,CA313,CA,I1,92
CA093230,CA314,CA,I1,114
CA094230,CA315,CA,I1,148
CA095230,CA316,CA,I1,136
CA096230,CA317,CA,I1,157
CA098230,CA319,CA,I1,158
CA099230,CA320,CA,I1,109
CA101230,CA322,CA,I1,154
CA102230,CA323,CA,I1,12
CA103230,CA324,CA,I1,102
CA104230,CA325,CA,I1,106
CA105230,CA326,CA,I1,145
CA106230,CA327,CA,I1,130
CA001130,CA011,CA,O1,25
CA002130,CA012,CA,O1,4
CA003130,CA013,CA,O1,2
CA004130,CA014,CA,O1,0
CA005130,CA015,CA,O1,0
CA006130,CA016,CA,O1,8
CA007130,CA017,CA,O1,1
CA008130,CA018,CA,O1,15
CA009130,CA019,CA,O1,5
CA010130,CA020,CA,O1,0
CA011130,CA021,CA,O1,6
CA012130,CA022,CA,O1,4
CA013130,CA023,CA,O1,8
CA014130,CA024,CA,O1,0
CA015130,CA025,CA,O1,0
CA016130,CA026,CA,O1,4
CA017130,CA027,CA,O1,2
CA018130,CA028,CA,O1,0
CA019130,CA029,CA,O1,5
CA020130,CA030,CA,O1,0
CA021130,CA031,CA,O1,0
CA022130,CA032,CA,O1,0
CA023130,CA033,CA,O1,2
CA024130,CA034,CA,O1,0
CA025130,CA035,CA,O1,0
CA026130,CA036,CA,O1,0
CA027130,CA037,CA,O1,0
CA028130,CA038,CA,O1,2
CA029130,CA039,CA,O1,0
CA030130,CA040,CA,O1,3
CA031130,CA041,CA,O1,0
CA032130,CA042,CA,O1,9
CA033130,CA043,CA,O1,0
CA034130,CA044,CA,O1,0
CA035130,CA045,CA,O1,0
CA036130,CA046,CA,O1,2
CA037130,CA047,CA,O1,0
CA038130,CA048,CA,O1,16
CA039130,CA049,CA,O1,2
CA040130,CA050,CA,O1,0
CA041130,CA051,CA,O1,31
CA042130,CA052,CA,O1,0
CA043130,CA053,CA,O1,0
CA044130,CA054,CA,O1,0
CA045130,CA055,CA,O1,9
CA046130,CA056,CA,O1,0
CA047130,CA057,CA,O1,0
CA048130,CA058,CA,O1,2
CA049130,CA059,CA,O1,1
CA050130,CA060,CA,O1,0
CA051130,CA061,CA,O1,0
CA052130,CA062,CA,O1,0
CA053130,CA063,CA,O1,6
CA055130,CA065,CA,O1,1
CA056130,CA066,CA,O1,0
CA057130,CA067,CA,O1,0
CA058130,CA068,CA,O1,6
CA059130,CA069,CA,O1,0
CA060130,CA070,CA,O1,0
CA061130,CA071,CA,O1,0
CA062130,CA072,CA,O1,3
CA063130,CA073,CA,O1,13
CA065130,CA075,CA,O1,0
CA066130,CA076,CA,O1,3
CA067130,CA077,CA,O1,0
CA068130,CA078,CA,O1,0
CA069130,CA079,CA,O1,2
CA070130,CA080,CA,O1,6
CA071130,CA081,CA,O1,0
CA072130,CA082,CA,O1,0
CA073130,CA083,CA,O1,0
CA074130,CA084,CA,O1,2
CA075130,CA085,CA,O1,9
CA076130,CA086,CA,O1,3
CA077130,CA087,CA,O1,0
CA078130,CA088,CA,O1,18
CA079130,CA100,CA,O1,8
CA080130,CA101,CA,O1,3
CA081130,CA102,CA,O1,0
CA082130,CA103,CA,O1,6
CA083130,CA104,CA,O1,24
CA084130,CA105,CA,O1,26
CA085130,CA106,CA,O1,12
CA086130,CA107,CA,O1,5
CA087130,CA108,CA,O1,4
CA088130,CA109,CA,O1,0
CA089130,CA110,CA,O1,23
CA090130,CA111,CA,O1,4
CA091130,CA112,CA,O1,0
CA092130,CA113,CA,O1,0
CA093130,CA114,CA,O1,20
CA094130,CA115,CA,O1,0
CA095130,CA116,CA,O1,9
CA096130,CA117,CA,O1,16
CA097130,CA118,CA,O1,7
CA098130,CA119,CA,O1,50
CA099130,CA120,CA,O1,4
CA100130,CA121,CA,O1,2
CA101130,CA122,CA,O1,4
CA102130,CA123,CA,O1,9
CA103130,CA124,CA,O1,0
CA104130,CA125,CA,O1,4
CA105130,CA126,CA,O1,30
CA106130,CA127,CA,O1,4
CA001230,CA211,CA,O1,24
CA002230,CA212,CA,O1,0
CA003230,CA213,CA,O1,4
CA004230,CA214,CA,O1,0
CA005230,CA215,CA,O1,0
CA006230,CA216,CA,O1,0
CA007230,CA217,CA,O1,0
CA010230,CA220,CA,O1,0
CA011230,CA221,CA,O1,0
CA012230,CA222,CA,O1,2
CA013230,CA223,CA,O1,0
CA014230,CA224,CA,O1,0
CA015230,CA225,CA,O1,12
CA016230,CA226,CA,O1,0
CA017230,CA227,CA,O1,8
CA018230,CA228,CA,O1,2
CA019230,CA229,CA,O1,32
CA020230,CA230,CA,O1,0
CA022230,CA232,CA,O1,0
CA023230,CA233,CA,O1,0
CA024230,CA234,CA,O1,0
CA025230,CA235,CA,O1,8
CA027230,CA237,CA,O1,0
CA029230,CA239,CA,O1,0
CA030230,CA240,CA,O1,10
CA032230,CA242,CA,O1,10
CA033230,CA243,CA,O1,16
CA034230,CA244,CA,O1,0
CA035230,CA245,CA,O1,0
CA036230,CA246,CA,O1,2
CA037230,CA247,CA,O1,2
CA039230,CA249,CA,O1,14
CA041230,CA251,CA,O1,19
CA043230,CA253,CA,O1,1
CA046230,CA256,CA,O1,0
CA047230,CA257,CA,O1,0
CA050230,CA260,CA,O1,0
CA051230,CA261,CA,O1,0
CA052230,CA262,CA,O1,0
CA055230,CA265,CA,O1,0
CA058230,CA268,CA,O1,0
CA059230,CA269,CA,O1,0
CA060230,CA270,CA,O1,0
CA061230,CA271,CA,O1,0
CA062230,CA272,CA,O1,10
CA063230,CA273,CA,O1,5
CA065230,CA275,CA,O1,0
CA066230,CA276,CA,O1,2
CA069230,CA279,CA,O1,0
CA070230,CA280,CA,O1,0
CA072230,CA282,CA,O1,0
CA073230,CA283,CA,O1,0
CA074230,CA284,CA,O1,0
CA075230,CA285,CA,O1,2
CA077230,CA287,CA,O1,4
CA078230,CA288,CA,O1,28
CA080230,CA301,CA,O1,0
CA081230,CA302,CA,O1,0
CA082230,CA303,CA,O1,3
CA083230,CA304,CA,O1,11
CA084230,CA305,CA,O1,12
CA085230,CA306,CA,O1,0
CA086230,CA307,CA,O1,2
CA087230,CA308,CA,O1,0
CA088230,CA309,CA,O1,10
CA089230,CA310,CA,O1,18
CA090230,CA311,CA,O1,0
CA092230,CA313,CA,O1,0
CA093230,CA314,CA,O1,13
CA094230,CA315,CA,O1,0
CA095230,CA316,CA,O1,3
CA096230,CA317,CA,O1,0
CA098230,CA319,CA,O1,30
CA099230,CA320,CA,O1,0
CA101230,CA322,CA,O1,2
CA102230,CA323,CA,O1,6
CA103230,CA324,CA,O1,0
CA104230,CA325,CA,O1,2
CA105230,CA326,CA,O1,6
CA106230,CA327,CA,O1,0
CA001130,CA011,CA,I2,51
CA002130,CA012,CA,I2,32
CA003130,CA013,CA,I2,34
CA004130,CA014,CA,I2,67
CA005130,CA015,CA,I2,56
CA006130,CA016,CA,I2,0
CA007130,CA017,CA,I2,0
CA008130,CA018,CA,I2,33
CA009130,CA019,CA,I2,39
CA010130,CA020,CA,I2,0
CA011130,CA021,CA,I2,58
CA012130,CA022,CA,I2,60
CA013130,CA023,CA,I2,0
CA014130,CA024,CA,I2,33
CA015130,CA025,CA,I2,0
CA016130,CA026,CA,I2,65
CA017130,CA027,CA,I2,0
CA018130,CA028,CA,I2,68
CA019130,CA029,CA,I2,30
CA020130,CA030,CA,I2,38
CA021130,CA031,CA,I2,10
CA022130,CA032,CA,I2,1
CA023130,CA033,CA,I2,12
CA024130,CA034,CA,I2,60
CA025130,CA035,CA,I2,0
CA026130,CA036,CA,I2,83
CA027130,CA037,CA,I2,0
CA028130,CA038,CA,I2,0
CA029130,CA039,CA,I2,0
CA030130,CA040,CA,I2,0
CA031130,CA041,CA,I2,45
CA032130,CA042,CA,I2,6
CA033130,CA043,CA,I2,81
CA034130,CA044,CA,I2,22
CA035130,CA045,CA,I2,71
CA036130,CA046,CA,I2,21
CA037130,CA047,CA,I2,0
CA038130,CA048,CA,I2,2
CA039130,CA049,CA,I2,63
CA040130,CA050,CA,I2,78
CA041130,CA051,CA,I2,1
CA042130,CA052,CA,I2,0
CA043130,CA053,CA,I2,0
CA044130,CA054,CA,I2,93
CA045130,CA055,CA,I2,0
CA046130,CA056,CA,I2,28
CA047130,CA057,CA,I2,78
CA048130,CA058,CA,I2,0
CA049130,CA059,CA,I2,82
CA050130,CA060,CA,I2,38
CA051130,CA061,CA,I2,34
CA052130,CA062,CA,I2,78
CA053130,CA063,CA,I2,0
CA055130,CA065,CA,I2,33
CA056130,CA066,CA,I2,47
CA057130,CA067,CA,I2,0
CA058130,CA068,CA,I2,0
CA059130,CA069,CA,I2,0
CA060130,CA070,CA,I2,68
CA061130,CA071,CA,I2,0
CA062130,CA072,CA,I2,0
CA063130,CA073,CA,I2,0
CA065130,CA075,CA,I2,0
CA066130,CA076,CA,I2,2
CA067130,CA077,CA,I2,0
CA068130,CA078,CA,I2,0
CA069130,CA079,CA,I2,0
CA070130,CA080,CA,I2,44
CA071130,CA081,CA,I2,0
CA072130,CA082,CA,I2,38
CA073130,CA083,CA,I2,60
CA074130,CA084,CA,I2,0
CA075130,CA085,CA,I2,0
CA076130,CA086,CA,I2,27
CA077130,CA087,CA,I2,0
CA078130,CA088,CA,I2,0
CA079130,CA100,CA,I2,58
CA080130,CA101,CA,I2,52
CA081130,CA102,CA,I2,73
CA082130,CA103,CA,I2,25
CA083130,CA104,CA,I2,6
CA084130,CA105,CA,I2,9
CA085130,CA106,CA,I2,60
CA086130,CA107,CA,I2,4
CA087130,CA108,CA,I2,62
CA088130,CA109,CA,I2,36
CA089130,CA110,CA,I2,0
CA090130,CA111,CA,I2,0
CA091130,CA112,CA,I2,52
CA092130,CA113,CA,I2,83
CA093130,CA114,CA,I2,31
CA094130,CA115,CA,I2,55
CA095130,CA116,CA,I2,44
CA096130,CA117,CA,I2,0
CA097130,CA118,CA,I2,0
CA098130,CA119,CA,I2,0
CA099130,CA120,CA,I2,56
CA100130,CA121,CA,I2,0
CA101130,CA122,CA,I2,0
CA102130,CA123,CA,I2,0
CA103130,CA124,CA,I2,58
CA104130,CA125,CA,I2,67
CA105130,CA126,CA,I2,18
CA106130,CA127,CA,I2,0
CA001230,CA211,CA,I2,28
CA002230,CA212,CA,I2,26
CA003230,CA213,CA,I2,65
CA004230,CA214,CA,I2,91
CA005230,CA215,CA,I2,38
CA006230,CA216,CA,I2,28
CA007230,CA217,CA,I2,0
CA010230,CA220,CA,I2,0
CA011230,CA221,CA,I2,66
CA012230,CA222,CA,I2,66
CA013230,CA223,CA,I2,0
CA014230,CA224,CA,I2,63
CA015230,CA225,CA,I2,0
CA016230,CA226,CA,I2,0
CA017230,CA227,CA,I2,13
CA018230,CA228,CA,I2,57
CA019230,CA229,CA,I2,0
CA020230,CA230,CA,I2,5
CA022230,CA232,CA,I2,0
CA023230,CA233,CA,I2,0
CA024230,CA234,CA,I2,89
CA025230,CA235,CA,I2,0
CA027230,CA237,CA,I2,0
CA029230,CA239,CA,I2,15
CA030230,CA240,CA,I2,20
CA032230,CA242,CA,I2,0
CA033230,CA243,CA,I2,0
CA034230,CA244,CA,I2,5
CA035230,CA245,CA,I2,76
CA036230,CA246,CA,I2,58
CA037230,CA247,CA,I2,0
CA039230,CA249,CA,I2,0
CA041230,CA251,CA,I2,2
CA043230,CA253,CA,I2,0
CA046230,CA256,CA,I2,0
CA047230,CA257,CA,I2,82
CA050230,CA260,CA,I2,33
CA051230,CA261,CA,I2,91
CA052230,CA262,CA,I2,71
CA055230,CA265,CA,I2,19
CA058230,CA268,CA,I2,0
CA059230,CA269,CA,I2,30
CA060230,CA270,CA,I2,67
CA061230,CA271,CA,I2,18
CA062230,CA272,CA,I2,0
CA063230,CA273,CA,I2,2
CA065230,CA275,CA,I2,19
CA066230,CA276,CA,I2,0
CA069230,CA279,CA,I2,4
CA070230,CA280,CA,I2,34
CA072230,CA282,CA,I2,0
CA073230,CA283,CA,I2,66
CA074230,CA284,CA,I2,0
CA075230,CA285,CA,I2,0
CA077230,CA287,CA,I2,0
CA078230,CA288,CA,I2,0
CA080230,CA301,CA,I2,60
CA081230,CA302,CA,I2,36
CA082230,CA303,CA,I2,18
CA083230,CA304,CA,I2,9
CA084230,CA305,CA,I2,8
CA085230,CA306,CA,I2,97
CA086230,CA307,CA,I2,0
CA087230,CA308,CA,I2,52
CA088230,CA309,CA,I2,53
CA089230,CA310,CA,I2,0
CA090230,CA311,CA,I2,66
CA092230,CA313,CA,I2,84
CA093230,CA314,CA,I2,49
CA094230,CA315,CA,I2,40
CA095230,CA316,CA,I2,0
CA096230,CA317,CA,I2,0
CA098230,CA319,CA,I2,0
CA099230,CA320,CA,I2,54
CA101230,CA322,CA,I2,0
CA102230,CA323,CA,I2,0
CA103230,CA324,CA,I2,77
CA104230,CA325,CA,I2,60
CA105230,CA326,CA,I2,25
CA106230,CA327,CA,I2,14
CA001130,CA011,CA,I3,1
CA002130,CA012,CA,I3,4
CA003130,CA013,CA,I3,6
CA004130,CA014,CA,I3,18
CA005130,CA015,CA,I3,0
CA006130,CA016,CA,I3,0
CA007130,CA017,CA,I3,9
CA008130,CA018,CA,I3,32
CA009130,CA019,CA,I3,11
CA010130,CA020,CA,I3,12
CA011130,CA021,CA,I3,10
CA012130,CA022,CA,I3,10
CA013130,CA023,CA,I3,10
CA014130,CA024,CA,I3,9
CA015130,CA025,CA,I3,4
CA016130,CA026,CA,I3,0
CA017130,CA027,CA,I3,15
CA018130,CA028,CA,I3,9
CA019130,CA029,CA,I3,6
CA020130,CA030,CA,I3,0
CA021130,CA031,CA,I3,0
CA022130,CA032,CA,I3,0
CA023130,CA033,CA,I3,16
CA024130,CA034,CA,I3,2
CA025130,CA035,CA,I3,7
CA026130,CA036,CA,I3,5
CA027130,CA037,CA,I3,18
CA028130,CA038,CA,I3,0
CA029130,CA039,CA,I3,23
CA030130,CA040,CA,I3,2
CA031130,CA041,CA,I3,19
CA032130,CA042,CA,I3,9
CA033130,CA043,CA,I3,0
CA034130,CA044,CA,I3,1
CA035130,CA045,CA,I3,25
CA036130,CA046,CA,I3,16
CA037130,CA047,CA,I3,25
CA038130,CA048,CA,I3,0
CA039130,CA049,CA,I3,19
CA040130,CA050,CA,I3,0
CA041130,CA051,CA,I3,3
CA042130,CA052,CA,I3,0
CA043130,CA053,CA,I3,0
CA044130,CA054,CA,I3,0
CA045130,CA055,CA,I3,0
CA046130,CA056,CA,I3,0
CA047130,CA057,CA,I3,0
CA048130,CA058,CA,I3,8
CA049130,CA059,CA,I3,0
CA050130,CA060,CA,I3,8
CA051130,CA061,CA,I3,0
CA052130,CA062,CA,I3,0
CA053130,CA063,CA,I3,2
CA055130,CA065,CA,I3,0
CA056130,CA066,CA,I3,16
CA057130,CA067,CA,I3,44
CA058130,CA068,CA,I3,14
CA059130,CA069,CA,I3,22
CA060130,CA070,CA,I3,2
CA061130,CA071,CA,I3,33
CA062130,CA072,CA,I3,0
CA063130,CA073,CA,I3,25
CA065130,CA075,CA,I3,10
CA066130,CA076,CA,I3,0
CA067130,CA077,CA,I3,4
CA068130,CA078,CA,I3,0
CA069130,CA079,CA,I3,7
CA070130,CA080,CA,I3,0
CA071130,CA081,CA,I3,8
CA072130,CA082,CA,I3,6
CA073130,CA083,CA,I3,0
CA074130,CA084,CA,I3,6
CA075130,CA085,CA,I3,0
CA076130,CA086,CA,I3,52
CA077130,CA087,CA,I3,0
CA078130,CA088,CA,I3,28
CA079130,CA100,CA,I3,4
CA080130,CA101,CA,I3,13
CA081130,CA102,CA,I3,0
CA082130,CA103,CA,I3,3
CA083130,CA104,CA,I3,9
CA084130,CA105,CA,I3,6
CA085130,CA106,CA,I3,0
CA086130,CA107,CA,I3,8
CA087130,CA108,CA,I3,0
CA088130,CA109,CA,I3,10
CA089130,CA110,CA,I3,6
CA090130,CA111,CA,I3,0
CA091130,CA112,CA,I3,14
CA092130,CA113,CA,I3,4
CA093130,CA114,CA,I3,0
CA094130,CA115,CA,I3,0
CA095130,CA116,CA,I3,0
CA096130,CA117,CA,I3,6
CA097130,CA118,CA,I3,0
CA098130,CA119,CA,I3,0
