LinkID,XRF_ID,Number_of_experiment,Sample_ID,Li,Be,Mg,Al,Ti,V,Cr,Mn,Co,Ni,Cu,Zn,Ga,Arsenic,Se,Rb,Sr,Ag,Cd,Cs,Ba,Tl,Pb,Bi,U,datestarted,dateended,Be_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Arsenic_flag,Se_flag,Rb_flag,Sr_flag,Ag_flag,Cd_flag,Cs_flag,Ba_flag,Tl_flag,Pb_flag,Bi_flag,U_flag,Li_flag,Mg_flag,Al_flag
CA075230,T4815,1,20732,-0.0248372,-0.153991,-483.994,76.8793,6.26559,0.29639,11.3407,1.86279,0.145711,8.6599,14.346,66.0007,0.117563,-0.00993487,-11.3307,0.132465,0.894138,0.127498,0.269897,0.233469,4.63131,-0.00993487,8.25091,0.105972,-0.00165581,"2001-01-10 00:00:00","2001-01-12 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
CA075230,T4815,2,20732,0.0976929,-0.061265,251.021,28993.3,7.00243,0.650734,12.0162,1.9373,0.0910697,5.89138,13.5512,30.4603,0.183795,0.0894138,-39.1749,0.218567,0.673915,0.205321,0.637488,0.120874,5.49067,0.0645767,7.7343,0.19373,0.0761673,"2001-01-10 00:00:00","2001-01-12 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
CA078220,T4816,1,11150,0.223118,-0.0510753,-488.656,33.9785,8.16237,5.2129,7.88602,3.67258,0.193548,6.03172,16.9677,39.7204,0.457527,0.384409,4.4172,0.0967742,1.66935,0.715591,0.647312,0.0892473,15.0645,0.0268817,12.9355,0.159677,0,"2001-02-05 00:00:00","2001-02-07 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,<DL,,<DL,<DL,,<DL,<DL,,<DL,<DL,,ND,,ND,
CA078210,T4819,1,11158,0.132211,-0.0542816,-297.528,33.4611,8.1589,4.27105,8.65657,3.16016,0.156933,7.25224,16.6553,37.3845,0.280007,0.320315,2.2277,0.110176,1.62576,0.884629,0.563239,0.0768542,10.4264,0.027947,13.0593,0.164995,0.00429953,"2001-02-05 00:00:00","2001-02-07 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,ND,
CA078230,T4820,1,20749,-0.123471,-0.165184,-320.022,53.7931,7.76863,3.9911,15.5806,3.07008,0.23693,10.2047,14.4828,42.1635,0.29366,0.0884316,-15.9844,0.123471,1.53671,0.767519,0.151835,0.198554,11.1657,0.0350389,12.1068,0.136819,0.00667408,"2001-02-05 00:00:00","2001-02-07 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
NJ010120,T4821,1,10165,-0.052736,-0.0480368,-25.3185,18.7813,3.54584,2.84879,13.0013,2.86445,0.285088,50.8563,17.2932,38.8732,0.3467,0.454261,-1.02757,0.0877193,0.556078,0.0621345,0.582707,0.0798872,12.0614,0.0386383,16.0552,0.194758,0.00522139,"1999-10-06 00:00:00","1999-10-08 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ010110,T4822,1,10166,-0.100521,-0.056609,-26.5904,15.3691,2.07813,1.14223,7.59778,1.34433,0.148136,25.982,9.37329,23.2044,0.105811,0.287278,-0.945424,0.0693064,0.615292,0.322195,0.483557,0.0677192,3.97956,0.0264528,10.9001,0.125386,0.00158717,"1999-10-06 00:00:00","1999-10-08 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ010130,T4825,1,20113,-0.16892,-0.16223,-2759.58,426.481,39.5272,3.19108,38.5004,10.7841,0.663972,119.933,108.41,200.546,0.523484,0.81115,15.5607,0.587038,13.9183,0.81115,2.20098,0.210732,16.606,0.207387,107.423,0.570314,0.0267596,"1999-10-06 00:00:00","1999-10-08 00:00:00",ND,,,,,<DL,<DL,,<DL,<DL,,,<DL,,,<DL,,,<DL,,,<DL,ND,ND,
NJ017130,T4827,1,20177,-0.359159,-0.168515,-44.6821,141.842,4.52098,1.88261,10.5143,2.94647,0.604272,20.8346,23.1377,47.5588,0.217878,0.238305,-28.1029,0.188941,0.660444,0.097024,0.204261,0.202559,4.3814,0.0510653,14.6932,0.19575,0.0119152,"1999-11-10 00:00:00","1999-11-12 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,ND,ND,
NJ025110,T4828,1,10363,-0.0892863,-0.0538984,-51.6717,21.6628,1.27233,0.591794,3.6395,1.51297,0.185106,4.77355,5.61469,23.111,0.0696868,1.3725,-9.7175,0.0903751,0.311957,0.0843864,0.389811,0.0680536,1.09049,0.03811,10.0474,0.149173,0.00272214,"2000-02-01 00:00:00","2000-02-03 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ026120,T4831,1,10362,-0.054846,-0.0532486,-320.61,31.2942,3.97767,1.53462,4.51761,2.71089,0.29127,30.0535,14.9842,32.0237,0.138979,0.583072,3.34295,0.143239,1.47073,0.118744,0.769442,0.0777429,2.4324,0.0702881,22.8649,0.300322,0.00532486,"2000-02-01 00:00:00","2000-02-03 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ026110,T4832,1,10367,-0.117627,-0.0632026,-51.8495,21.7522,2.24018,0.748482,3.54168,1.41386,0.117042,6.02882,18.4516,28.9327,0.0684694,0.26627,-2.30514,0.0871961,0.332399,0.19546,0.407305,0.0772476,1.33252,0.042135,13.6857,0.169711,0.00409646,"2000-02-01 00:00:00","2000-02-03 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ026140,T4833,1,20264,-0.232487,-0.166062,-706.097,193.463,13.8762,1.89145,14.8676,5.02837,0.338767,22.6858,54.6511,106.778,0.391907,0.428441,-15.1864,0.446708,4.30932,0.808723,2.5723,0.207578,12.4032,0.104619,34.7236,0.357034,0.013285,"2000-02-01 00:00:00","2000-02-03 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,ND,ND,
NJ028120,T4835,1,10371,-0.0917912,-0.0499304,-37.0948,22.6301,2.02647,10.329,11.4134,2.32151,0.141722,8.37318,14.1419,43.5151,0.150296,0.802921,6.28871,0.126087,0.417095,0.104904,0.939095,0.0685913,4.23551,0.0585043,19.488,0.271339,0.00353043,"2000-02-15 00:00:00","2000-02-17 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,<DL,,,,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ028110,T4836,1,10372,-0.0579455,-0.0606035,-91.7027,49.8703,2.41883,8.85662,16.363,2.3141,0.125992,10.6524,13.3859,43.5814,0.133434,0.665576,-1.27852,0.196164,0.39286,0.180216,1.62619,0.0733622,3.49321,0.0648564,17.5112,0.253578,0.00265805,"2000-02-15 00:00:00","2000-02-17 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,<DL,,ND,,<DL,<DL,,<DL,,<DL,,,<DL,ND,ND,
NJ028130,T4837,1,20269,-0.426035,-0.185155,-203.131,78.43,4.74751,6.12808,16.6585,2.34589,0.382892,26.1949,11.9739,44.4011,0.149202,0.276833,-33.5741,0.2265,0.73163,0.179762,1.63583,0.244476,4.54258,0.0575237,16.1983,0.219309,0.00179762,"2000-02-15 00:00:00","2000-02-17 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,ND,ND,
NJ041110,T4838,1,10559,-0.0953137,-0.0518009,-123.96,35.2712,3.19301,12.5824,8.38242,2.56259,0.178195,7.98252,5.19615,24.4448,0.0958317,0.496771,-2.26836,0.211348,0.509721,0.0984217,0.720551,0.0657872,2.60196,0.0326346,10.6207,0.103084,0.00155403,"2000-05-03 00:00:00","2000-05-05 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ041120,T4839,1,10560,0.120001,-0.0525325,-556.741,197.615,23.2379,22.2903,9.23541,12.5151,0.395024,56.5909,22.5272,73.3343,0.509359,1.22318,-1.59658,0.404294,3.41049,0.123606,0.579402,0.0890992,18.7778,0.0762236,33.8989,0.234851,0.020601,"2000-05-03 00:00:00","2000-05-05 00:00:00",ND,,,,,<DL,<DL,,<DL,,,ND,,,<DL,<DL,<DL,,<DL,,,<DL,,ND,
NJ041140,T4840,1,20398,-0.291884,-0.174459,-391.862,282.154,14.0893,9.31847,14.3627,5.94168,0.583767,383.307,198.296,151.863,0.253301,0.352273,-15.3725,0.416018,1.97441,0.724677,0.971268,0.218074,5.41494,0.0536797,21.9785,0.320401,0.0134199,"2000-05-03 00:00:00","2000-05-05 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,ND,ND,
NJ048110,T4841,1,10652,-0.0915875,-0.0515493,-25.1891,16.701,1.55899,3.09546,2.81719,0.999956,0.201693,15.9252,6.14287,13.7231,0.0405387,0.464944,-10.2743,0.0660631,0.258247,0.093089,0.239729,0.0590564,1.22667,0.0245234,6.98167,0.0590564,0.00200191,"2000-05-23 00:00:00","2000-05-25 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
NJ048120,T4842,1,10653,-0.0203629,-0.0536387,-186.842,88.2059,8.6865,4.94321,3.06784,4.28216,0.180286,7.29437,10.7426,26.2333,0.247831,0.670484,-6.87122,0.189722,0.930235,0.0566187,0.188729,0.0680417,8.33884,0.043209,11.4429,0.130124,0.00645651,"2000-05-23 00:00:00","2000-05-25 00:00:00",ND,<DL,,<DL,,<DL,<DL,,<DL,,,ND,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ048130,T4843,1,20448,-0.360946,-0.179618,-102.776,116.94,5.81619,2.69255,13.4012,2.63781,0.360946,355.66,24.4913,46.1019,0.0478981,0.171064,-32.0404,0.236069,0.867297,0.422529,0.461874,0.205277,3.54103,0.0496087,18.309,0.817688,0.00513193,"2000-05-23 00:00:00","2000-05-25 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,<DL,<DL,,<DL,ND,ND,
NJ063110,T4845,1,10732,-0.141291,-0.051478,-58.4877,20.049,1.6451,0.690024,3.59579,1.34719,0.113361,9.19922,9.45825,26.0895,0.0826933,0.270533,-8.59189,0.0525732,0.28751,0.171411,0.277652,0.0733835,3.16151,0.0251913,9.40897,0.183459,0.000547638,"2000-07-18 00:00:00","2000-07-20 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ063120,T4846,1,10733,-0.0443033,-0.0513269,-101.357,86.6615,9.4031,1.47335,7.51426,6.37535,0.250151,6.95561,35.8424,51.6889,0.566757,0.558653,1.55764,0.162085,1.28317,0.229621,0.626729,0.0534881,18.8829,0.043763,17.6565,0.282028,0.00486255,"2000-07-18 00:00:00","2000-07-20 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ076110,T4847,1,10736,-0.12257,-0.0580593,-66.9295,10.155,1.33913,3.40937,4.84258,1.73587,0.468238,78.8801,19.2026,47.6033,0.132784,0.383299,-5.13503,0.524147,0.411791,0.100529,1.27247,0.0252666,3.38787,0.0338679,12.6876,0.1559,0.00107517,"2000-07-25 00:00:00","2000-07-27 00:00:00",ND,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,,<DL,,<DL,<DL,,<DL,ND,ND,
NJ076110,T4847,2,10736,0.0661231,-0.0263417,208.207,5217.28,1.49933,3.9432,5.91668,1.81382,0.447272,58.812,17.063,22.1539,0.157513,0.501031,-15.3078,0.599946,0.412866,0.130633,1.39181,0.0462324,3.34271,0.040319,12.314,0.179554,0.022041,"2000-07-25 00:00:00","2000-07-27 00:00:00",ND,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,,<DL,,<DL,<DL,,<DL,ND,ND,
NJ076120,T4848,1,10737,-0.0458628,-0.0679008,-356.837,53.5464,7.40715,5.47376,6.99974,4.00496,0.540229,28.0776,23.7653,61.9804,0.433017,0.506874,0.577753,2.83754,1.62724,0.169752,1.47714,0.039311,13.7767,0.0512234,19.1075,0.187621,0.00595621,"2000-07-25 00:00:00","2000-07-27 00:00:00",ND,<DL,,,,,<DL,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,ND,ND,
NJ076140,T4849,1,20537,-0.364566,-0.18485,-169.6,2586.19,6.31572,2.23703,13.8535,5.60541,0.700035,272.569,78.8352,78.0479,0.816422,0.0975599,8.83687,0.59734,0.89002,0.297814,1.23062,0.0633283,5.25796,0.0547705,16.0443,0.44501,0.00684631,"2000-07-25 00:00:00","2000-07-27 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ089110,T4850,1,10862,-0.0768211,-0.0603226,-40.1223,13.1472,2.0984,2.49952,6.68034,3.47345,0.265523,5.65022,11.6108,48.9129,0.18303,0.701186,-7.38926,0.110849,0.355749,0.181483,0.829049,0.0201075,4.83045,0.0644472,22.8762,0.241806,0.00360904,"2000-09-19 00:00:00","2000-09-21 00:00:00",ND,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ089120,T4851,1,10863,0.0597441,-0.0366173,-143,103.203,13.7363,3.69305,7.23674,10.5853,0.517942,23.8494,30.9368,88.7392,0.661521,1.00794,4.68316,0.276075,1.86797,0.240422,0.977105,0.0293902,20.8622,0.103107,37.5954,0.352201,0.0144542,"2000-09-19 00:00:00","2000-09-21 00:00:00",ND,<DL,<DL,,,,<DL,,<DL,,,,,<DL,,<DL,<DL,,,,,<DL,,ND,
NJ089130,T4852,1,20595,-0.410252,-0.17535,-25.0287,61.7032,3.59467,1.35648,11.631,3.50865,0.537628,13.5135,25.8177,59.7016,0.0860205,0.208434,-30.1783,0.15219,0.453262,0.17535,0.646808,0.0397018,3.92055,0.0628612,22.1453,0.271296,0.00165424,"2000-09-19 00:00:00","2000-09-21 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
NJ003230,T4853,1,20018,-0.420896,-0.178262,-111.48,181.893,3.39358,3.42824,3.70554,3.09978,0.290501,60.444,35.2562,41.5449,0.17331,1.08938,-23.2533,0.138648,1.22803,0.122142,0.930923,0.0594206,5.98498,0.0742758,32.069,0.523232,0.00495172,"1999-10-16 00:00:00","1999-10-18 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,ND,ND,
NJ005210,T4854,1,11130,-0.0705444,-0.052637,-152.322,31.9078,2.0116,4.63477,6.96165,2.12719,0.2621,64.6567,11.0022,41.4204,0.176361,0.609938,1.06305,0.346753,0.488385,0.140004,5.36192,0.0227913,3.35792,0.121011,11.1732,0.0987622,0.0054265,"2001-01-16 00:00:00","2001-01-18 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,<DL,,,,<DL,<DL,,<DL,,,<DL,<DL,<DL,ND,ND,
NJ008210,T4856,1,10350,-0.0371307,-0.0526855,-112.998,25.4947,3.95141,17.1102,6.09044,8.72571,0.526353,35.2993,17.617,89.6004,0.220275,0.858522,9.11358,0.171604,0.877087,0.213251,1.32767,0.0170601,6.24699,0.118417,52.2038,0.42048,0.00702473,"2000-02-08 00:00:00","2000-02-10 00:00:00",ND,<DL,,<DL,,,<DL,,<DL,,,,,<DL,,,<DL,,,,,<DL,ND,ND,
NJ008220,T4857,1,10352,-0.110657,-0.0548066,-63.6801,28.8387,4.79845,8.68033,5.22229,4.95556,0.381559,37.4355,14.8917,2505.45,0.169118,0.643065,288.881,0.12997,0.441063,0.164942,0.72397,0.0250545,3.2503,0.0699437,30.0706,0.23071,0.00313181,"2000-02-08 00:00:00","2000-02-10 00:00:00",ND,<DL,,<DL,,<DL,<DL,,,<DL,,,,<DL,<DL,<DL,<DL,,<DL,,,<DL,ND,ND,
NJ008230,T4858,1,20262,-0.53767,-0.197439,-390.119,203.962,4.45825,6.06244,4.58165,4.42828,0.481258,15.0918,181.133,6637.13,0.259139,0.26619,12.7648,0.167471,0.879663,0.280293,0.89024,0.0564112,3.97523,0.0846168,32.4241,0.280293,0,"2000-02-08 00:00:00","2000-02-10 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
NJ008230,T4858,2,20262,0.0899054,-0.0863797,978.559,119204,6.17879,8.41761,8.66794,4.96419,0.50065,12.213,163.839,3249.46,0.331416,0.444238,-9.34311,0.292633,0.862034,0.379013,1.26396,0.121637,4.39831,0.119874,32.685,0.379013,0.0740397,"2000-02-08 00:00:00","2000-02-10 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,ND,
NJ017220,T4860,1,10369,-0.115643,-0.0551933,-230.34,92.0413,11.4292,9.09375,4.33241,6.41293,0.301198,7.81064,66.9731,71.93,0.524599,1.00609,-5.98663,0.196593,1.85555,0.175041,1.43187,0.0346929,15.1492,0.0814758,31.0028,0.430507,0.0094617,"2000-02-15 00:00:00","2000-02-17 00:00:00",ND,<DL,,<DL,,<DL,<DL,,<DL,,,ND,,<DL,<DL,,<DL,,<DL,,,<DL,ND,ND,
NJ017210,T4861,1,10370,0.0931995,0.00116499,406.408,26.1425,2.12378,4.46892,3.77924,2.25892,0.0978595,4.40309,10.7867,31.4548,0.164847,0.676279,-28.8342,0.124072,0.418233,0.106014,1.02811,0.0774721,2.6358,0.0698996,17.0019,0.226009,0.0221349,"2000-02-15 00:00:00","2000-02-17 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,,<DL,,<DL,,,<DL,,,
NJ017210,T4861,2,10370,0.0565022,-0.0273774,107.121,6535.61,1.76846,4.45144,3.88933,2.26999,0.0809671,3.47052,9.84478,15.0575,0.136887,0.569682,-14.5368,0.121159,0.260959,0.084462,1.01529,0.0407748,2.79773,0.0524247,14.3154,0.228339,0.0256299,"2000-02-15 00:00:00","2000-02-17 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,,<DL,,<DL,,,<DL,,,
NJ017230,T4863,1,20270,0.209175,0,1349.35,135.162,5.36708,3.71111,10.9974,3.45487,0.198716,11.8864,47.6571,52.8167,0.289359,0.625782,-86.4224,0.292845,1.05459,0.221377,0.943031,0.254496,3.68148,0.130734,21.4823,0.327708,0.0610094,"2000-02-15 00:00:00","2000-02-17 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,,,
NJ019210,T4865,1,10389,0.155927,0.00123751,1507.29,68.3107,8.39342,11.1314,18.2781,6.49075,0.541412,85.3079,24.0139,383.196,0.37311,0.929372,-28.4789,0.21904,0.796958,0.632987,1.01723,0.0705382,5.53601,0.0884821,26.1548,0.214708,0.0235127,"2000-02-23 00:00:00","2000-02-25 00:00:00",<DL,<DL,,,,,<DL,,,,,ND,,<DL,,,<DL,,<DL,,,<DL,,,
NJ019220,T4866,1,10391,0.858856,0.0313642,8865.61,471.979,75.5877,49.7645,19.4249,32.7338,1.58337,44.0144,75.3681,219.863,2.94092,1.8254,-17.991,0.832196,12.232,1.1265,1.75064,0.122843,69.1058,0.212231,90.4804,0.488759,0.0637738,"2000-02-23 00:00:00","2000-02-25 00:00:00",<DL,,,,,,<DL,,,,,ND,,,,,,,,,,<DL,,,
NJ019230,T4867,1,20271,0.285892,-0.0238243,5704.84,1032.24,20.0644,14.6021,27.9762,10.2531,0.517637,26.5987,69.1771,274.846,0.669246,0.610768,-98.2752,0.521969,5.03992,1.18039,2.32395,0.283726,8.30602,0.151609,33.8088,2.76362,0.0779704,"2000-02-23 00:00:00","2000-02-25 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,ND,<DL,<DL,,<DL,,,<DL,<DL,,<DL,,,
NJ021210,T4868,1,10513,0.0705469,-0.00421175,476.56,29.6981,2.19854,2.44861,5.32524,2.23855,0.0989762,4.85299,8.73044,22.3907,0.162153,0.644398,-24.3113,0.190055,0.34589,0.143726,1.52044,0.0647557,2.75396,0.0789704,18.6317,0.224276,0.0173735,"2000-04-12 00:00:00","2000-04-14 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,,<DL,<DL,,<DL,,<DL,,,<DL,,,
NJ021220,T4869,1,10514,0.0757717,-0.00227885,660.296,39.8172,2.844,3.55899,5.6749,3.19893,0.144707,5.58033,14.0092,27.8247,0.23814,0.801015,-45.953,0.161228,0.398798,0.11907,1.06878,0.0797596,4.60783,0.0808991,25.5516,0.29739,0.0188005,"2000-04-12 00:00:00","2000-04-14 00:00:00",ND,<DL,<DL,<DL,,<DL,<DL,,<DL,,,ND,,<DL,<DL,,<DL,,<DL,,,<DL,,,
NJ024210,T4871,1,10506,0.107367,-0.00640996,947.072,41.7342,1.59448,1.68101,5.34484,1.53732,0.258535,7.26729,9.98138,24.9454,0.14369,0.296995,-121.797,0.0870686,0.380324,0.0657021,0.666636,0.0678388,2.75468,0.0438014,13.6046,0.0496772,0.0160249,"2000-04-18 00:00:00","2000-04-20 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,,,
NJ024220,T4872,1,10507,0.269604,0.00204245,3557.45,141.695,18.1064,4.20235,8.38377,6.83712,0.737326,18.2544,32.6487,59.0882,0.947189,0.583632,-106.91,0.221096,2.20738,0.14144,1.00744,0.0750602,21.3386,0.0633161,23.1666,0.104165,0.0209352,"2000-04-18 00:00:00","2000-04-20 00:00:00",<DL,,,,,,<DL,,<DL,,<DL,ND,,<DL,<DL,,<DL,,<DL,,,<DL,,,
NJ024230,T4874,1,20361,0.189665,-0.0379329,1249.37,55.3821,2.81738,1.73285,9.52979,1.98803,0.810385,39.933,19.4337,40.3296,0.246564,0.120696,-220.401,0.137938,0.815558,0.101729,0.68969,0.18794,3.96572,0.0706932,10.2212,0.0827628,0.0482783,"2000-04-18 00:00:00","2000-04-20 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ028210,T4875,1,10564,0.0850314,-0.012378,1763.06,33.8242,2.76513,5.81227,11.2155,3.7995,0.065119,6.1045,7.55003,38.5063,0.177059,0.622666,-52.0225,0.143154,0.554857,0.124318,0.841165,0.065119,3.16769,0.068348,20.0739,0.123242,0.0161452,"2000-05-16 00:00:00","2000-05-18 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,,<DL,,,<DL,,,
NJ028220,T4876,1,10565,0.0878915,-0.00888266,1241.23,46.1618,3.93642,6.01683,6.49649,4.05891,0.0841515,4.45255,7.04675,38.1533,0.223001,0.675549,-38.1501,0.149135,0.558672,0.0939692,0.679289,0.0584385,3.84806,0.0626461,20.8836,0.122487,0.0144928,"2000-05-16 00:00:00","2000-05-18 00:00:00",ND,<DL,,<DL,,<DL,<DL,,<DL,,,ND,,<DL,<DL,<DL,<DL,,<DL,,,<DL,,,
NJ028230,T4877,1,20400,0.163707,-0.0433342,3277.35,169.003,7.75683,5.25147,11.7436,4.8117,0.168522,6.59483,19.5967,47.9886,0.26482,0.423712,-93.8074,0.232721,1.10101,0.160497,0.80409,0.170127,4.07663,0.0786436,20.3559,0.168522,0.0417292,"2000-05-16 00:00:00","2000-05-18 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ029210,T4879,1,10734,0.0453026,-0.0197873,663.397,15.5591,1.5658,3.82989,4.99995,1.2164,0.280668,16.9702,8.6455,27.5096,0.140074,0.455109,-25.76,0.0432197,0.367107,0.076025,0.573312,0.0468647,2.84209,0.0244738,8.24507,0.0411368,0.0124973,"2000-07-25 00:00:00","2000-07-27 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ037210,T4881,1,11097,0.0861153,-0.0194284,1281.23,23.6765,2.43643,2.396,7.40539,2.65277,0.235242,7.97249,34.1258,41.3983,0.183258,0.839099,-20.8493,0.121297,0.429001,0.290377,0.757184,0.0572352,2.25265,0.0651116,20.9617,0.378067,0.0152277,"2000-12-20 00:00:00","2000-12-22 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,ND,,<DL,,<DL,<DL,,<DL,,,<DL,,,
NJ037220,T4882,1,11098,0.108183,-0.00918537,1843.2,29.8882,3.28887,4.04564,7.87084,3.94818,0.384254,16.3397,14.1914,57.7351,0.279133,1.38852,-16.6112,0.175543,0.621033,0.163806,0.930784,0.0525607,3.40063,0.0898125,31.6946,0.541426,0.0158192,"2000-12-20 00:00:00","2000-12-22 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,,,ND,,<DL,<DL,<DL,<DL,,<DL,,,<DL,,,
NJ039210,T4886,1,10778,0.0635497,-0.024105,736.299,30.5531,2.94684,0.948862,7.29506,2.17548,0.0827241,3.39991,10.0359,25.2884,0.253103,0.559894,-17.9325,0.0925853,0.409786,0.0799849,0.468953,0.0487579,5.41049,0.185171,112.527,0.165448,0.0120525,"2000-08-08 00:00:00","2000-08-10 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,,<DL,ND,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,
