,pm25
1050491,8.4
1089,13.0
7857,5.2
492621,15.7
689686,9.5
691885,11.4
1055500,6.2
246448,9.7
1067610,7.1
136301,10.0
134286,7.5
1069914,4.5
921275,41.0
1062677,9.9
1146500,5.8
1101888,9.3
476949,7.0
668390,12.2
1128969,13.1
463573,7.3
931040,5.9
24687,7.5
1156078,7.9
235240,21.7
952197,14.9
989104,19.0
1156504,7.8
23994,4.4
2430,11.2
946028,5.5
22149,4.8
73952,10.8
323067,11.5
1088057,15.3
112702,8.8
845043,6.3
200686,15.4
1134706,11.5
740103,12.0
1040455,13.0
201336,16.5
586495,9.9
1157329,14.1
1015884,6.7
1049428,9.8
818014,5.0
890580,14.4
992403,14.7
733000,10.0
508248,6.1
345624,10.4
873,11.2
1165115,7.2
350646,13.0
1007433,11.8
1069603,13.3
848153,8.3
687515,8.7
433027,5.7
254318,5.1
501997,14.3
1031308,5.2
525403,15.3
702745,10.3
8055,5.8
1074652,19.9
287840,18.0
1036482,7.8
341997,7.5
29754,12.5
1089163,5.1
927930,9.7
890999,32.6
192074,12.7
998884,9.5
1127188,8.1
741728,6.0
798981,7.4
1089928,12.5
392772,11.7
289203,19.8
1078974,10.7
29205,6.5
39222,7.7
32949,4.8
987814,4.8
1076727,3.8
380965,12.7
502904,3.4
1021743,9.9
1113262,9.8
329201,15.5
554113,9.5
439691,9.3
973532,8.7
1071503,9.9
133314,12.7
1043477,5.8
1155951,9.9
16794,13.6
1056660,8.8
1110470,8.3
36666,3.7
11583,7.1
998950,8.2
1164055,9.4
1130338,8.7
644817,23.7
1149111,3.7
514550,5.4
1098032,6.6
1034680,9.4
556611,7.8
281747,15.1
355020,7.1
336474,3.1
9711,9.5
104911,18.0
1000148,7.7
588440,12.3
127602,8.5
1159817,8.0
395412,21.1
202084,11.8
1137425,2.2
1476,8.5
1060975,8.9
272272,12.8
780410,10.2
1074017,10.8
964674,6.7
476375,7.9
1042060,5.1
1157875,10.8
827506,6.2
502525,7.3
34245,4.4
1124922,7.6
1094843,4.5
874616,8.4
960738,14.5
601285,4.3
677745,7.0
209359,9.1
1015008,15.2
300688,10.6
932680,4.5
1034690,11.9
97855,7.2
1085044,7.7
1166207,4.3
1027219,9.0
208231,18.5
123542,8.9
1007382,13.9
17982,4.9
1036831,7.2
1158709,8.2
353260,2.7
712633,10.9
154322,11.2
1064908,6.0
565287,7.7
62780,9.6
405278,15.5
20277,15.7
483874,11.4
1059733,13.1
167005,11.1
107650,8.2
1033169,9.5
72962,7.9
805770,8.6
729739,11.6
996149,1.7
31590,5.0
853119,10.5
746175,9.0
1012952,14.0
30015,6.2
13806,5.0
142900,13.5
125307,10.0
405856,11.6
18657,2.7
782767,11.2
1085150,11.8
216396,5.9
541682,13.5
345572,11.5
1157551,12.5
1012219,6.5
50444,8.8
1166303,5.3
190483,9.4
608909,6.7
549303,11.5
3402,6.8
284376,17.6
206184,11.9
1043617,7.1
542124,8.5
151339,7.8
1120628,9.8
466572,15.9
74225,8.0
1056659,9.0
1002477,12.5
823106,10.5
946231,6.7
1118168,11.9
1111423,6.3
916705,14.5
498311,15.5
30933,2.3
205959,12.0
1000633,4.5
910377,4.3
713783,9.4
740306,10.0
738904,12.2
78997,20.4
1072599,9.7
1000770,9.1
514592,4.1
885759,16.0
107235,11.6
428369,7.5
799741,8.0
601334,5.1
770330,6.8
1002279,6.9
337240,7.7
1055420,20.9
789546,6.7
95676,12.0
591588,9.4
1156087,10.3
1139158,5.5
1002519,8.7
1098990,6.5
995101,12.2
11151,11.8
391987,17.6
935184,7.9
1001040,10.3
460283,16.8
1145100,16.9
231985,18.3
31734,3.1
908076,4.8
537969,11.7
936500,10.9
491891,11.1
1031368,9.6
827441,9.5
1056624,6.3
1002323,13.9
319404,9.6
1100500,7.4
846325,3.7
713291,4.0
1032698,10.9
677305,13.2
599880,3.8
446317,4.3
704170,11.7
958554,5.0
1085916,13.1
1165290,5.5
314689,9.2
854406,5.2
399652,6.3
669635,6.4
412843,8.2
1123372,7.0
982687,9.6
1108192,7.9
1165421,14.5
122609,9.6
1117582,6.2
593849,5.4
850147,5.8
470693,8.7
1094237,17.9
631229,6.7
296994,28.7
544820,7.2
232628,9.4
824307,9.0
57479,11.3
333653,5.8
112489,11.1
1013812,14.7
109601,6.1
1021623,11.4
230816,5.1
2934,5.6
274762,11.9
1128305,11.8
134360,11.7
737064,7.9
163373,12.8
1057094,6.6
263762,6.9
861336,8.6
38232,5.1
524901,9.5
805161,13.7
631075,8.1
425132,8.0
8667,9.3
841427,8.8
692193,16.9
913265,10.9
946670,6.6
645023,19.6
280989,10.4
1073276,6.7
1063391,10.3
360413,9.2
327708,16.0
909444,11.5
859441,12.1
721695,7.1
1051733,4.6
798095,6.9
532713,13.6
19503,21.0
594957,5.3
1086256,8.7
991012,17.4
164898,10.4
435605,13.2
818537,12.5
1017893,10.7
1019620,6.9
903561,3.9
9216,8.7
494556,7.7
776602,3.0
669773,2.8
1008886,11.0
681960,7.5
357943,6.9
644974,21.1
759898,5.5
496158,8.9
600667,10.2
83202,10.7
917530,5.2
494976,18.0
1071429,8.0
1096797,5.1
1025486,20.6
278495,20.8
207283,12.5
1100003,17.9
581425,18.0
985973,6.3
453643,9.5
1037526,19.0
283704,15.9
520423,8.2
827087,29.5
998493,7.8
1165818,6.5
378674,10.7
365041,6.3
1032134,5.6
311851,12.5
1066126,8.4
1002257,9.5
132997,11.5
465617,10.5
824441,3.7
149100,8.8
916757,12.4
1165188,7.6
1025576,10.3
1052902,9.1
812872,6.1
7236,13.7
1146858,6.9
1004495,3.8
523922,14.1
277548,10.7
380170,7.0
23283,3.6
643380,5.9
413943,10.7
159820,15.6
1127086,8.2
349406,6.1
811815,9.9
745739,13.0
62901,9.6
392669,12.6
358365,12.4
116918,21.3
774263,9.1
1019735,8.5
1001203,6.3
1095732,6.0
1018799,6.6
1065448,12.3
1095967,10.1
997616,8.7
1020613,11.2
133176,10.6
408434,5.7
139972,19.4
24471,4.9
1148114,6.2
385506,11.4
868280,10.2
569663,4.6
1066221,4.6
536676,5.8
248894,12.6
326813,17.6
1123539,11.9
1166314,13.5
1000425,5.8
32481,4.0
47619,14.3
3105,11.0
462845,10.9
474149,17.9
260251,12.8
1075331,14.8
482537,18.8
1018999,14.9
162047,15.9
1112123,6.9
635197,4.6
715507,4.4
996799,7.3
1125493,6.8
66780,11.8
753644,8.8
263104,11.9
37386,2.9
10314,11.8
20988,3.9
1148071,4.3
830702,3.9
16371,12.4
4752,5.5
998469,9.8
133883,6.3
587437,16.4
360177,7.9
46009,7.6
24264,5.1
9648,17.1
91568,10.5
1122985,11.9
835904,19.0
1150548,3.8
354601,10.5
1101966,18.7
1053758,7.5
1151119,12.5
456406,12.5
1116774,8.3
654082,8.2
19827,8.3
363440,6.9
549076,14.6
8874,11.4
880311,12.2
1082249,14.2
576677,15.5
162863,14.6
905404,6.4
1043643,4.0
1106867,7.3
768633,11.2
10026,8.3
1122469,7.9
1039652,8.2
266689,6.9
481817,18.5
1148785,8.2
1139149,7.8
711637,6.0
1003472,7.8
357557,7.2
493313,17.3
1025226,10.5
1093697,17.9
597374,12.2
734491,9.1
385309,20.2
822666,9.5
678305,16.4
1065342,15.7
696611,11.8
868921,15.8
1142564,5.6
1125119,5.0
206377,5.8
1043877,6.5
1085384,4.8
505430,9.0
835839,5.7
19467,6.6
1162956,7.1
725920,3.9
130546,17.1
42258,5.0
607609,4.5
780693,10.5
743901,6.1
2169,9.6
226029,24.2
653716,12.2
647829,7.2
14013,4.6
27486,4.7
945554,9.0
544088,6.8
581111,16.0
957173,9.5
84846,15.4
31329,9.4
9558,9.3
1079545,12.3
29412,3.5
38709,4.2
10557,4.3
809114,16.4
1025408,16.4
1073076,9.1
35037,2.2
708426,6.0
687850,9.9
1032804,12.2
570416,5.6
722537,11.4
305534,8.9
407212,10.2
400002,7.2
461881,8.0
618385,4.2
433206,5.9
828027,4.1
1058709,14.0
743141,5.6
1123857,3.2
487787,7.0
1041380,7.2
775580,6.7
1090302,11.1
676696,12.1
721364,8.9
1011975,7.1
18360,6.2
996996,4.0
738557,9.4
561495,7.9
40059,8.0
1123742,4.7
361281,6.6
24210,4.3
1269,8.8
630583,4.9
15516,12.1
33120,3.9
685132,8.3
972311,10.1
810304,6.8
380277,11.5
773246,8.3
996706,7.7
18144,7.8
1142215,7.9
324731,15.8
355815,18.0
764795,11.5
998251,5.0
1148012,4.2
145237,8.1
818641,4.8
1008547,6.5
681685,11.3
881051,24.4
36693,4.0
1039408,13.0
992937,13.0
1036021,26.5
335729,14.3
1164694,15.4
348961,9.4
418305,9.1
1162684,8.1
680569,15.3
1128296,6.1
910272,3.4
863484,9.6
1090538,17.6
44542,8.7
13770,3.8
632614,9.8
1135982,17.7
820387,9.4
677543,14.9
269500,11.8
381687,9.1
512290,8.9
233799,7.5
123814,10.5
1087952,8.4
278865,16.5
895091,3.7
477146,7.3
11376,5.8
1070740,7.8
1032229,10.9
794424,5.0
843407,4.7
917179,5.8
999856,12.0
312830,11.3
1054959,8.8
1124804,5.8
90,3.4
893111,15.5
420404,7.7
1096832,8.4
526209,5.6
930398,8.6
201783,5.2
1030533,11.5
272759,10.5
371483,6.4
110795,14.8
17901,3.3
307634,19.8
515065,11.2
1079313,5.7
451889,7.2
52864,14.4
189086,12.1
1045968,10.2
615417,8.3
60458,9.7
1081564,11.2
1073911,11.8
1023459,28.0
551660,9.1
1118177,7.6
601891,7.5
716558,12.5
823613,10.7
1106380,8.3
895157,5.3
1147756,6.2
1101853,19.0
920313,1.9
3258,4.0
137103,6.6
1099820,9.3
891843,11.0
424899,5.9
2745,11.0
188354,12.2
134017,8.4
518439,9.0
724076,12.2
1055169,9.5
1086926,9.0
368599,8.9
1058174,20.0
24318,9.7
796457,28.7
528015,12.7
162006,12.0
460133,14.7
881728,18.5
29781,8.7
271234,5.9
900546,9.2
176185,14.7
784253,4.7
68611,22.6
1165968,11.8
560138,19.3
34668,2.9
454414,9.8
56267,8.7
370069,9.3
601021,9.7
1074147,20.5
1008476,9.4
1044427,8.3
187692,41.2
417889,14.0
2277,9.2
262441,11.4
5373,6.8
545191,11.0
126902,13.3
710654,9.8
162492,9.0
446468,7.7
542534,14.0
107422,3.1
123965,11.7
861896,14.7
1015493,9.9
374470,10.3
591823,6.9
605545,11.5
68762,29.4
995084,8.1
292762,4.3
1017373,15.1
714812,5.7
1004051,6.6
423445,8.3
507162,10.3
680504,11.1
963469,13.2
875441,11.5
1043608,11.0
1039442,13.7
1129565,11.2
861693,11.1
1161501,6.2
25056,5.0
961858,9.5
643600,6.6
963,10.3
1118658,3.9
233510,7.8
13617,7.4
885182,16.4
656166,21.0
278110,8.3
1022459,11.3
659091,11.5
1096993,7.9
560139,17.9
1070096,9.1
1143364,7.8
275477,10.1
170379,6.0
1027768,14.3
859169,11.3
158798,10.3
52450,14.1
1085149,12.0
665856,11.5
1000505,6.8
37377,3.2
1021309,11.7
453155,9.7
17730,6.5
283171,16.3
821184,10.9
577029,18.5
1020317,7.8
710182,8.4
118496,3.5
475366,14.9
439912,7.9
1095252,4.6
53459,17.7
1144368,6.4
1037152,6.0
515512,11.8
1088127,14.8
766952,9.2
611694,8.3
875107,8.5
347321,9.5
411732,6.9
1069008,5.6
21258,4.6
978889,5.6
697186,3.8
1053030,9.4
671724,11.9
604744,5.6
878111,5.4
278470,19.4
1048528,20.1
4275,14.8
886076,19.4
36999,2.2
423868,9.0
342307,3.9
1077875,15.4
501742,15.9
171626,5.2
236598,9.3
1009086,21.7
1144803,21.7
603754,16.0
38673,2.8
1160694,3.5
838408,13.5
1050182,7.2
289167,20.4
674748,17.8
480383,13.3
1144624,10.4
657079,7.9
1001598,11.8
1041283,12.0
3330,11.0
532128,1.8
63885,10.3
397710,9.8
1005185,9.1
1041767,10.1
1116147,17.0
927108,5.7
228776,13.7
1102822,11.5
41553,2.6
999205,17.2
807010,2.3
1120647,15.3
1058559,9.4
874819,16.2
302181,14.3
1629,12.8
155587,21.6
1049947,16.2
630872,8.6
912440,9.8
290717,23.3
829232,5.1
862956,9.4
23544,6.5
989811,7.6
821617,8.8
1059838,6.8
937597,4.4
1025537,18.7
524346,16.6
83676,6.3
1087491,3.7
391568,11.8
884995,24.6
948038,13.9
494177,8.6
416270,11.1
41859,7.0
1014177,19.9
769907,3.7
589523,11.6
880121,6.0
953346,6.5
216619,17.5
427971,4.8
164051,18.3
506057,5.1
43288,11.0
1023799,7.9
1030828,7.2
1022868,14.2
266773,9.8
836651,17.9
269179,5.7
1020568,12.6
796865,2.3
959923,10.6
227258,11.6
82666,11.8
873103,5.2
137006,7.3
34632,6.4
753947,13.1
996991,8.0
13257,12.0
4374,13.3
1094728,3.5
1119870,10.4
474360,16.2
1159144,4.3
1131267,7.3
36360,3.6
1080615,3.3
1046238,7.3
1049663,7.3
483517,12.8
690345,9.4
11637,13.4
519372,3.8
1065562,11.6
235377,25.1
1030084,7.8
1056079,6.9
1005125,6.6
156696,24.0
342620,6.2
1078608,4.9
1079980,8.8
723857,11.8
827929,4.2
675320,7.8
268779,7.6
837896,2.4
841646,8.8
61582,11.5
994503,5.6
1038406,8.2
870385,7.8
361989,10.5
616919,2.7
106319,14.3
317802,8.5
818449,12.7
50864,6.7
271653,8.2
1077207,5.7
695871,6.1
21762,5.5
893942,8.7
714592,9.8
101332,16.1
19791,6.2
926780,3.9
1142283,13.9
248716,13.7
150075,9.4
183432,7.6
950239,5.5
1155637,6.9
485524,5.0
492135,6.1
1111626,5.7
494745,11.4
664352,12.0
511918,15.8
1154962,5.4
686040,5.4
257725,3.1
310823,13.4
568958,13.6
888087,10.5
990282,7.3
16290,8.7
1134910,6.0
1145385,7.6
141183,12.0
1126286,12.1
178096,13.1
996338,2.4
276012,12.6
545737,9.1
882171,18.9
1087917,8.1
857159,7.6
897494,4.2
653863,12.2
1030664,15.6
538131,15.6
37053,4.2
860187,10.5
643839,9.0
615419,8.1
51067,11.1
565434,7.5
1121798,10.4
520897,9.0
578030,11.4
106763,6.8
489298,20.2
1091512,6.0
155476,26.3
653765,14.2
511096,15.0
715595,4.1
769547,4.0
19476,9.3
625224,7.0
1046377,9.6
246175,10.0
677220,12.6
210555,10.1
767188,12.9
1064732,9.7
583999,15.2
472931,10.7
36990,3.2
645783,6.6
1109180,4.9
1024113,10.5
442127,6.2
518962,5.9
1016528,22.5
1006301,12.1
752594,6.4
261368,7.4
512866,8.2
363119,5.2
1115801,5.3
905522,10.2
453929,6.3
996779,4.0
549262,7.8
234022,7.1
256642,24.2
283803,12.0
949971,15.0
716322,8.2
384379,8.9
551155,10.8
280465,10.1
301896,13.9
1001662,13.7
1087326,9.7
875359,9.1
989641,10.1
1097543,6.6
158603,9.0
1100177,10.3
95940,16.1
252622,6.7
22797,6.1
868227,14.1
1143006,11.8
10053,5.9
1162181,4.5
411037,11.4
677608,7.1
111920,8.7
59070,7.7
60935,12.8
854910,4.7
519575,4.8
384135,14.8
877045,16.1
705811,10.3
211422,8.8
20745,10.2
664283,15.2
642810,6.5
227859,14.1
417213,16.3
272104,11.4
602118,5.6
223113,7.0
902446,7.1
359926,7.9
712990,2.7
33741,5.0
1064967,8.2
1052327,5.7
414759,7.8
627893,6.9
181365,9.0
4302,6.9
358375,9.8
30753,4.3
536627,5.8
707329,6.8
1045358,8.8
1112967,11.3
842579,12.2
773839,3.4
235903,9.2
36171,2.9
809186,15.3
112676,11.9
1107592,7.3
106067,8.1
983497,5.7
847170,6.2
201487,14.1
470891,7.0
507501,11.4
689925,6.6
1036551,12.3
3096,11.7
1034177,14.6
182410,6.7
973549,10.4
5481,8.7
838306,11.4
746549,5.8
1143686,6.0
141680,9.4
31653,2.1
807757,10.3
578450,10.8
635843,10.0
297272,19.3
1166358,8.1
1056424,10.1
527532,11.3
665944,11.3
862957,9.6
875477,8.6
1110654,12.5
724552,7.6
24093,13.1
752544,4.7
1135488,9.9
252182,11.1
737164,8.6
178071,12.2
816802,6.7
1082354,8.6
902937,5.3
761494,7.7
195788,9.5
1084714,14.2
251225,8.8
1091443,6.7
705608,8.2
362384,11.3
1069215,16.3
454050,11.4
1114849,13.7
1034925,15.3
563833,11.8
1072529,7.7
268543,7.3
494703,9.4
314478,4.6
1107557,9.8
870621,10.8
558515,11.3
26676,3.9
443889,15.9
565166,10.5
361590,3.3
8685,13.2
424004,8.5
812415,7.1
401911,10.0
261492,4.1
491059,16.2
795874,7.8
764885,10.5
29826,6.3
1127231,6.5
1074087,20.4
1006588,10.0
17541,2.3
581948,13.2
309931,6.7
343922,8.3
391120,10.5
1033318,10.7
185242,12.2
8676,13.2
996839,5.6
1094247,20.8
831897,9.1
512778,7.8
1101565,9.6
617232,4.1
450364,9.1
1000670,8.8
997756,6.4
1085315,4.4
138767,11.5
1131573,8.8
753895,13.7
909631,14.5
1081884,4.4
976926,4.2
1100376,3.8
141628,8.8
907872,4.7
169470,12.1
373338,7.9
290988,15.6
1084140,10.1
5607,7.1
1005315,6.8
558058,8.4
906838,6.0
181242,8.0
442445,9.1
435410,9.5
1096387,7.0
531368,11.1
386686,12.5
147321,10.5
731445,6.1
1110296,12.5
1000598,6.0
209800,7.6
171590,4.7
1059499,10.7
1061722,26.2
1000368,8.6
87071,5.5
551088,10.2
1014091,12.9
989019,15.2
185726,7.1
593751,5.5
619231,2.6
1080650,7.2
986583,13.9
1034118,19.0
327219,9.3
14391,13.0
1049688,5.6
22068,8.3
1113741,8.6
1166526,7.4
915975,9.5
1040817,21.1
1072868,10.8
1025124,18.1
728020,8.8
569917,5.1
1080659,10.3
156208,10.3
800509,9.1
26406,2.6
834028,6.7
205520,17.5
1165094,10.8
611020,9.0
1093143,7.9
1071336,8.2
951225,5.9
1031898,10.9
680367,11.9
450575,8.7
154068,8.5
193291,8.5
483961,10.2
13302,9.4
1128169,11.6
111717,5.7
1151178,11.6
710572,6.5
396510,7.3
201613,8.0
563008,12.0
992371,6.3
454877,6.8
461363,12.2
1004296,7.1
14130,6.9
1065492,7.9
1142879,8.5
937076,11.0
1166024,9.5
742735,5.4
734580,10.9
596101,11.7
388044,9.9
841515,5.4
859830,9.4
1001124,5.7
386999,16.6
905761,5.7
129886,15.2
1000520,13.1
88081,18.8
937613,4.8
241748,8.9
750395,13.6
551415,10.1
300567,9.8
864752,7.7
1108237,19.4
162330,12.6
1091991,5.4
889000,9.3
339156,8.7
191830,10.9
1161850,5.3
73760,6.4
643517,2.9
1007548,30.0
590680,10.5
493720,6.7
1034385,10.4
824140,5.2
548888,5.9
65612,11.8
366230,11.4
594680,4.2
625350,4.9
1001361,26.0
867365,7.8
538777,14.6
1067576,5.8
10125,5.2
429332,13.0
1085279,5.2
1091807,6.4
454912,7.9
880668,6.1
409022,12.3
954826,7.0
691393,7.0
1161467,6.9
89392,11.1
1133643,10.8
11556,6.2
718098,6.7
663336,12.0
685635,6.4
148965,9.3
175665,8.2
72367,14.0
348997,7.9
276414,9.0
38754,6.4
520521,7.4
198140,10.4
139936,18.9
529463,7.7
141903,8.2
612029,6.1
17523,7.7
951896,11.0
405928,6.9
1060549,9.6
1011775,17.5
388983,7.5
221784,9.9
1025906,11.5
924489,11.7
1119755,4.7
180967,5.6
1128756,7.3
1155822,12.7
1158530,6.8
674496,8.4
1038206,13.4
1122915,13.0
310216,14.7
87885,27.0
394925,18.7
807943,12.3
1090817,10.1
35973,5.0
157674,26.1
993091,14.2
251762,6.2
1147486,8.1
746749,13.8
77557,20.9
139447,14.0
355613,9.4
105220,10.5
882370,10.2
10224,6.9
627983,7.8
702305,5.9
522071,12.6
75756,8.0
1015363,9.0
661190,18.1
574608,24.9
291553,8.0
832725,10.6
355296,6.0
1119869,6.8
1048448,7.7
682818,4.7
140908,18.7
1083904,7.3
308712,8.2
617714,8.1
548210,9.2
566592,8.8
344814,7.0
899681,4.6
619430,2.2
1024573,9.9
19440,6.3
20718,12.8
137210,8.7
110721,12.6
1059099,5.5
721915,6.7
1121213,6.3
1119268,4.1
292269,9.7
1018703,12.7
762764,8.6
831766,8.3
96737,19.0
537528,4.8
1164148,3.7
919501,5.6
79250,21.2
131465,9.1
23184,5.0
1016433,9.2
273005,5.3
970576,7.8
658652,29.5
1104681,8.5
835445,11.2
9639,16.5
354186,19.0
231695,7.9
265895,9.4
1002451,12.5
876711,9.7
889922,4.3
299358,11.2
507400,15.6
189497,6.0
426343,8.2
668391,16.1
1000062,6.9
1057199,13.0
1061592,18.8
663352,10.3
1000258,6.9
339327,4.9
460097,13.0
94948,19.1
919721,9.1
429491,18.7
626512,4.5
1128654,1.7
1138612,7.7
1100256,7.8
423358,11.6
1115880,12.5
1008112,15.0
32886,2.3
356043,15.3
991828,8.7
598797,7.6
247811,7.5
791745,5.2
193751,6.5
843610,9.6
1156973,12.4
996793,8.2
68913,10.2
594176,9.7
1101075,8.5
132154,6.3
635331,4.9
1109878,11.6
630905,16.3
647403,5.4
256071,10.2
1097822,2.2
434330,8.9
1060939,9.2
855130,5.7
45401,9.1
1026218,10.2
674001,3.7
692905,15.5
816409,7.6
897219,5.8
365799,16.1
131951,12.6
234954,22.5
169771,6.8
1122051,6.7
1010695,10.5
168587,20.6
200897,11.7
555642,9.8
1067270,10.7
179475,12.8
797347,13.8
1004755,12.9
105759,10.8
1165960,9.2
1153555,6.0
1109398,7.3
533303,14.5
545916,9.7
1124403,8.3
160031,11.7
486368,8.9
902102,5.8
918945,6.0
524525,15.8
452190,5.6
656149,17.2
935587,9.3
35793,1.4
547972,5.8
1018328,17.3
647934,11.5
456364,10.9
636026,6.4
948444,5.5
562682,15.7
205910,13.0
836245,9.8
282491,14.8
1076912,9.8
1153999,10.1
1035350,6.2
191068,17.3
657266,9.6
543506,12.6
1153188,5.4
422047,8.8
146809,8.6
660987,18.7
724958,4.6
1029257,7.9
710690,9.5
370104,7.1
465211,6.6
315668,4.9
605594,9.6
365758,12.9
608327,7.7
178097,10.5
571117,19.7
311279,9.1
1094377,6.8
167533,5.4
847694,6.6
1022068,8.6
1099218,6.5
816291,6.9
781317,6.1
758133,7.0
1038171,18.9
1108664,3.9
1036011,12.4
1088197,18.5
265809,7.1
635754,6.1
1005716,10.7
414987,10.0
1123098,8.0
1096992,7.9
341859,10.4
557748,10.1
515956,12.6
379788,9.9
1052613,7.3
1133047,13.7
1112966,11.7
241600,11.6
1166005,8.8
1146901,4.7
1164728,10.4
541225,13.0
936536,11.7
57016,19.3
27864,9.7
1007877,9.4
1064132,15.1
1122033,10.0
1133498,5.1
1082129,6.1
568267,10.5
44101,8.2
893602,14.2
448552,12.6
974705,7.5
226775,11.1
746300,9.4
1049844,12.4
637412,13.5
611190,7.7
1121858,7.9
503801,16.0
440401,8.8
511628,14.9
683074,8.4
40725,7.1
645901,7.4
1074521,9.3
714422,12.5
979348,8.4
180237,9.9
11115,8.3
148010,11.4
1114282,12.6
755893,13.2
457754,12.3
32625,4.3
1049223,12.1
1019103,12.4
1108490,7.2
1032169,6.2
257497,8.3
360463,11.7
798721,14.3
1166087,6.7
279946,8.0
480484,8.9
40617,4.1
781065,7.1
1088607,15.1
478792,9.4
193487,6.3
1132400,7.5
17568,4.5
666670,14.0
248928,10.3
233526,6.1
697675,6.4
254577,9.6
499526,7.2
845193,8.5
677386,17.5
1085751,13.0
1046143,9.1
546095,6.6
635079,8.7
353064,3.8
430638,15.3
48578,4.5
339450,9.4
1113132,23.0
798908,11.3
1057659,7.1
1020091,6.4
671264,13.4
687227,5.1
5508,11.4
478565,5.7
486253,3.8
1078188,8.3
904995,3.6
1165033,6.4
957985,7.6
757148,9.0
1138791,8.2
1154570,6.7
596003,12.0
172262,9.0
1026208,5.8
694412,4.6
562278,11.7
857447,7.5
974944,14.2
349666,8.2
151688,9.0
1127342,7.9
835993,13.9
386475,13.9
1084054,9.5
1123240,12.1
366557,14.2
1006265,6.5
597879,10.3
669485,8.2
721846,6.1
274173,13.2
137235,9.5
332921,10.1
793131,8.3
390012,7.2
120029,10.4
1161211,7.1
40707,3.8
1060435,6.8
