"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-03-28","11.41",",,W"," 1259",",,X"," 1259",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","53",",,0","  310",",,X","  310",",,X","0.0",",,0","28.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-03-29","3.58",",,W"," 1129",",,X",,,"0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","45",",,0","  190",",,Z",,,"0.0",",,0","6.9",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-03-30","7.83",",,W"," 1657",",,X"," 1511",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","46",",,0","  160",",,X","  160",",,X","0.0",",,0","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-03-31","10.51",",,W"," 1720",",,X"," 1644",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","56",",,0","  150",",,X","  140",",,X","0.0",",,0","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-01","15.21",",,W"," 2313",",,X"," 2313",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","62",",,0","  150",",,X","  150",",,X","0.0",",,0","25.1",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-02","12.08",",,W"," 1013",",,X"," 1031",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","67",",,0","  140",",,X","  140",",,X","0.0",",,0","25.1",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-03","6.71",",,W"," 2322",",,X"," 1559",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"86",",,0","59",",,0","  150",",,X","  140",",,X","0.0",",,0","17.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-04","12.30",",,W"," 1441",",,X"," 1440",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","68",",,0","  150",",,X","  140",",,X","0.0",",,0","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-05","12.53",",,W"," 1330",",,X"," 1330",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","68",",,0","  140",",,X","  150",",,X","0.0",",,0","21.9",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-06","14.99",",,W"," 1254",",,X"," 1254",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","68",",,0","  150",",,X","  150",",,X","0.0",",,0","25.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-07","9.84",",,W"," 2349",",,X"," 2352",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","61",",,0","  330",",,X","  340",",,X","0.0",",,0","23.0",",,X","28.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-08","10.74",",,W"," 0914",",,X"," 0813",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","48",",,0","  350",",,X","  340",",,X","0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-09","6.71",",,W"," 1807",",,X"," 1809",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","41",",,0","  140",",,X","  140",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-10","8.05",",,W"," 1722",",,X"," 1721",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","50",",,0","  150",",,X","  150",",,X","0.0",",,0","19.9",",,X","23.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-11","5.82",",,W"," 1610",",,X"," 1517",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","51",",,0","  140",",,X","  150",",,X","0.0",",,0","16.1",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-12","9.17",",,W"," 1732",",,X"," 1155",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","53",",,0","  150",",,X","  120",",,X","0.0",",,0","21.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-13","10.96",",,W"," 1230",",,X"," 1600",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","54",",,0","  150",",,X","  130",",,X","0.0",",,0","25.1",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-14","10.51",",,W"," 1621",",,X"," 1550",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","57",",,0","  140",",,X","  140",",,X","0.0",",,0","21.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-15","12.97",",,W"," 1627",",,X"," 1645",",,W","0.04",",,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","65",",,0","  130",",,X","  120",",,X","0.0",",,0","25.9",",,X","31.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-16","10.96",",,W"," 1555",",,X"," 1554",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","63",",,0","  150",",,X","  150",",,X","0.0",",,0","21.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-17","6.71",",,W"," 1305",",,X"," 1424",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","62",",,0","  150",",,X","  140",",,X","0.0",",,0","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-18","5.14",",,W"," 1405",",,X"," 1439",",,W","2.47",",,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0","62",",,0","  160",",,X","  150",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-19","6.49",",,W"," 0927",",,X"," 0926",",,W","0.16",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","58",",,0","   20",",,X","   20",",,X","0.0",",,0","12.1",",,X","14.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-20","4.47",",,W"," 1635",",,X"," 1635",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","59",",,0","   10",",,X","   10",",,X","0.0",",,0","12.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-21","5.59",",,W"," 1606",",,X"," 1605",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","56",",,0","  130",",,X","  130",",,X","0.0",",,0","16.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-22","10.74",",,W"," 1318",",,X"," 1316",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","58",",,0","  150",",,X","  140",",,X","0.0",",,0","21.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-23","11.63",",,W"," 1656",",,X"," 1656",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"85",",,0","72",",,0","  140",",,X","  140",",,X","0.0",",,0","21.0",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-24","8.05",",,W"," 0516",",,X"," 0500",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"84",",,0","65",",,0","  310",",,X","  320",",,X","0.0",",,0","23.9",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-25","9.62",",,W"," 1442",",,X"," 1439",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","60",",,0","  310",",,X","  320",",,X","0.0",",,0","25.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-26","4.47",",,W"," 1614",",,X"," 1246",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"87",",,0","54",",,0","  210",",,X","  230",",,X","0.0",",,0","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-27","6.93",",,W"," 0039",",,X"," 0335",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","57",",,0","  360",",,X","  360",",,X","0.0",",,0","17.9",",,X","23.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-28","7.38",",,W"," 1752",",,X"," 1455",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","52",",,0","  130",",,X","  120",",,X","0.0",",,0","21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-29","14.99",",,W"," 1554",",,X"," 1414",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","63",",,0","  150",",,X","  150",",,X","0.0",",,0","25.9",",,X","36.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-04-30","12.30",",,W"," 0154",",,X"," 0153",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","72",",,0","  170",",,X","  170",",,X","0.0",",,0","21.0",",,X","29.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-01","10.29",",,W"," 1424",",,X"," 1417",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"87",",,0","73",",,0","  160",",,X","  150",",,X","0.0",",,0","21.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-02","4.92",",,W"," 1119",",,X"," 1117",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"87",",,0","61",",,0","  340",",,X","  340",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-03","4.92",",,W"," 2129",",,X"," 2129",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"92",",,0","56",",,0","  330",",,X","  330",",,X","0.0",",,0","25.1",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-04","4.03",",,W"," 1354",",,X"," 1330",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"89",",,0","54",",,0","  310",",,X","  270",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-05","5.82",",,W"," 2117",",,X"," 2116",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"93",",,0","56",",,0","  180",",,X","  180",",,X","0.0",",,0","13.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-06","8.72",",,W"," 1838",",,X"," 1838",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"89",",,0","63",",,0","  150",",,X","  150",",,X","0.0",",,0","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-07","8.50",",,W"," 1233",",,X"," 1232",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"93",",,0","71",",,0","  210",",,X","  210",",,X","0.0",",,0","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-08","9.84",",,W"," 0909",",,X"," 1047",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","66",",,0","   20",",,X","   10",",,X","0.0",",,0","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-09","12.08",",,W"," 2006",",,X"," 2005",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","61",",,0","  140",",,X","  130",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-10","15.66",",,W"," 1319",",,X"," 1333",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"88",",,0","73",",,0","  150",",,X","  140",",,X","0.0",",,0","30.0",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-11","14.32",",,W"," 1351",",,X"," 1351",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"91",",,0","76",",,0","  150",",,X","  150",",,X","0.0",",,0","25.9",",,X","33.1",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-12","17.67",",,W"," 1505",",,X"," 1458",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"89",",,0","76",",,0","  150",",,X","  150",",,X","0.0",",,0","29.1",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-13","13.65",",,W"," 0325",",,X"," 0325",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"86",",,0","76",",,0","  150",",,X","  150",",,X","0.0",",,0","23.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-14","14.09",",,W"," 1535",",,X"," 1816",",,W","2.44",",,0,2400","0.0",",,0","0.0",",,0",,,"87",",,0","68",",,0","  130",",,X","  290",",,X","0.0",",,0","25.1",",,X","33.1",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-15","4.92",",,W"," 0838",",,X"," 2355",",,W","0.22",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","68",",,0","  310",",,X","  280",",,X","0.0",",,0","13.0",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-16","4.47",",,W"," 1730",",,X"," 1728",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"88",",,0","68",",,0","  110",",,X","  120",",,X","0.0",",,0","12.1",",,X","16.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-17","5.37",",,W"," 2126",",,X"," 2121",",,W","0.07",",,0,2400","0.0",",,0","0.0",",,0",,,"92",",,0","68",",,0","  360",",,X","  350",",,X","0.0",",,0","25.1",",,X","36.0",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-18","4.70",",,W"," 1826",",,X"," 2020",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"87",",,0","67",",,0","  150",",,X","  140",",,X","0.0",",,0","14.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-19","8.95",",,W"," 1744",",,X"," 1005",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"91",",,0","71",",,0","  150",",,X","  180",",,X","0.0",",,0","17.9",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-20","9.17",",,W"," 1349",",,X"," 0959",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"91",",,0","75",",,0","  210",",,X","  180",",,X","0.0",",,0","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-21","7.61",",,W"," 1703",",,X"," 1833",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"92",",,0","75",",,0","  120",",,X","  130",",,X","0.0",",,0","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-22","12.08",",,W"," 1552",",,X"," 1757",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"91",",,0","75",",,0","  140",",,X","  140",",,X","0.0",",,0","21.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2010-05-23","11.86",",,W"," 1620",",,X"," 1505",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"91",",,0","77",",,0","  130",",,X","  130",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
