"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-18","5.37",",,X"," 1138",",,X"," 1101",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","74",",,0","48",",,0","    0",",,X","   90",",,X","   50",",,X","0.0",",,0","16.1",",,X","23.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-19","5.37",",,X"," 1308",",,X"," 1308",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","77",",,0","45",",,0","    0",",,X","  240",",,X","  250",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-20","6.93",",,X"," 1644",",,X"," 2043",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","73",",,W","80",",,0","65",",,0","    0",",,X","  180",",,X","  200",",,X","0.0",",,0","16.1",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-21","11.86",",,X"," 1414",",,X"," 1207",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","75",",,W","79",",,0","70",",,0",,,"  170",",,X","  190",",,X","0.0",",,0","21.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-22","10.29",",,X"," 1657",",,X"," 1658",",,W","0.25",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","76",",,0","49",",,0",,,"  290",",,X","  300",",,X","0.0",",,0","23.9",",,X","31.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-23","8.50",",,X"," 0037",",,X"," 0345",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","52",",,W","63",",,0","40",",,0",,,"  320",",,X","  340",",,X","0.0",",,0","21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-24","3.58",",,X"," 1344",",,X"," 1343",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","55",",,W","73",",,0","36",",,0","    0",",,X","  220",",,X","  220",",,X","0.0",",,0","13.0",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-25","4.03",",,X"," 1544",",,X"," 0822",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","77",",,0","44",",,0","    0",",,X","  180",",,X","   90",",,X","0.0",",,0","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-26","6.26",",,X"," 1525",",,X"," 1522",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","77",",,0","42",",,0","    0",",,X","  170",",,X","  160",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-27","8.05",",,X"," 1342",",,X"," 1341",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","68",",,W","77",",,0","58",",,0","    0",",,X","  150",",,X","  150",",,X","0.0",",,0","21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-28","9.84",",,X"," 1204",",,X"," 1232",",,W","0.17",",,0,2400","0.0",",,0","0.0",",,0","71",",,W","75",",,0","67",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-29","8.72",",,X"," 2247",",,X"," 2246",",,W","0.28",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","77",",,0","57",",,0",,,"  300",",,X","  300",",,X","0.0",",,0","17.0",",,X","23.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-30","6.49",",,X"," 1309",",,X"," 1612",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0","54",",,W","64",",,0","44",",,0",,,"  290",",,X","  280",",,X","0.0",",,0","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-01-31","3.36",",,X"," 0959",",,X"," 1017",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","63",",,0","39",",,0",,,"  330",",,X","  330",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-01","4.47",",,X"," 1745",",,X"," 1816",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","71",",,0","42",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","15.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-02","4.70",",,X"," 1336",",,X"," 1131",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","70",",,0","49",",,0","    0",",,X","  330",",,X","  330",",,X","0.0",",,0","13.0",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-03","4.25",",,X"," 1447",",,X"," 1545",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","77",",,0","49",",,0","    0",",,X","  240",",,X","  240",",,X","0.0",",,0","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-04","7.16",",,X"," 1005",",,X"," 1005",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","68",",,W","77",",,0","58",",,0",,,"   80",",,X","   70",",,X","0.0",",,0","17.9",",,X","23.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-05","8.72",",,X"," 1215",",,X"," 1630",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","66",",,W","74",",,0","57",",,0",,,"  130",",,X","  140",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-06","8.50",",,X"," 1505",",,X"," 1425",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","75",",,W","80",",,0","69",",,0","    0",",,X","  160",",,X","  170",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-07","6.04",",,X"," 1515",",,X"," 1514",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","70",",,W","77",",,0","63",",,0",,,"  200",",,X","  210",",,X","0.0",",,0","14.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-08","6.49",",,X"," 1245",",,X"," 1244",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","74",",,W","79",",,0","68",",,0",,,"  200",",,X","  210",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-09","7.61",",,X"," 1132",",,X"," 1156",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","76",",,W","83",",,0","69",",,0","    0",",,X","  230",",,X","  220",",,X","0.0",",,0","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-10","10.51",",,X"," 2136",",,X"," 1426",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","73",",,W","82",",,0","64",",,0","    0",",,X","  160",",,X","  170",",,X","0.0",",,0","21.0",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-11","12.30",",,X"," 2310",",,X"," 2212",",,W","0.10",",,0,2400","0.0",",,0","0.0",",,0","66",",,W","82",",,0","49",",,0",,,"  350",",,X","  340",",,X","0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-12","9.17",",,X"," 0144",",,X"," 0143",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","59",",,0","35",",,0","    0",",,X","  360",",,X","  340",",,X","0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-13","2.91",",,X"," 1504",",,X"," 0631",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","68",",,0","31",",,0",,,"  340",",,X","  230",",,X","0.0",",,0","13.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-14","5.59",",,X"," 1808",",,X"," 1222",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","66",",,0","33",",,0","    0",",,X","  130",",,X","  150",",,X","0.0",",,0","13.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-15","7.16",",,X"," 1636",",,X"," 1428",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","72",",,0","39",",,0","    0",",,X","  160",",,X","  180",",,X","0.0",",,0","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-16","3.36",",,X"," 1219",",,X"," 1815",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","64",",,W","74",",,0","54",",,0","    0",",,X","  200",",,X","  110",",,X","0.0",",,0","11.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-17","5.14",",,X"," 0327",",,X"," 1134",",,W","0.17",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","72",",,0","47",",,0",,,"   10",",,X","   30",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-18","5.82",",,X"," 1411",",,X"," 1411",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","76",",,0","46",",,0",,,"  250",",,X","  260",",,X","0.0",",,0","16.1",",,X","21.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-19","4.92",",,X"," 1931",",,X"," 1930",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","70",",,0","42",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","11.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-20","11.41",",,X"," 1802",",,X"," 1730",",,W","0.29",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","70",",,0","51",",,0","    0",",,X","   10",",,X","   70",",,X","0.0",",,0","21.0",",,X","33.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-21","8.28",",,X"," 0939",",,X"," 0935",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","62",",,0","40",",,0",,,"   20",",,X","   30",",,X","0.0",",,0","19.9",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-22","10.29",",,X"," 1524",",,X"," 1422",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","57",",,0","37",",,0","    0",",,X","  140",",,X","  140",",,X","0.0",",,0","19.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-23","4.25",",,X"," 1405",",,X"," 1404",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","58",",,W","75",",,0","41",",,0","    0",",,X","   20",",,X","   30",",,X","0.0",",,0","13.0",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-24","6.71",",,X"," 1440",",,X"," 1358",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","55",",,W","73",",,0","36",",,0",,,"  140",",,X","  120",",,X","0.0",",,0","17.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-25","6.04",",,X"," 1603",",,X"," 1408",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","62",",,W","74",",,0","49",",,0",,,"  140",",,X","  150",",,X","0.0",",,0","16.1",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-26","9.17",",,X"," 1856",",,X"," 1855",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","72",",,W","79",",,0","65",",,0","    0",",,X","  150",",,X","  140",",,X","0.0",",,0","21.0",",,X","25.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-27","5.59",",,X"," 2035",",,X"," 2035",",,W","0.24",",,0,2400","0.0",",,0","0.0",",,0","70",",,W","80",",,0","60",",,0","    0",",,X","  340",",,X","  350",",,X","0.0",",,0","15.0",",,X","21.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-28","3.58",",,X"," 1112",",,X"," 1229",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","59",",,W","78",",,0","40",",,0",,,"   30",",,X","  330",",,X","0.0",",,0","11.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-01","5.14",",,X"," 1536",",,X"," 1554",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","62",",,W","81",",,0","42",",,0","    0",",,X","  180",",,X","  170",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-02","9.62",",,X"," 2339",",,X"," 2058",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","72",",,W","81",",,0","63",",,0","    0",",,X","  360",",,X","   10",",,X","0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-03","6.93",",,X"," 0047",",,X"," 0046",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","55",",,W","68",",,0","41",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-04","11.18",",,X"," 1157",",,X"," 1424",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","54",",,W","71",",,0","37",",,0",,,"  150",",,X","  150",",,X","0.0",",,0","25.1",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-05","8.95",",,X"," 0356",",,X"," 1421",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","70",",,W","74",",,0","66",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-06","6.04",",,X"," 2225",",,X"," 2235",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","85",",,0","65",",,0",,,"   70",",,X","   60",",,X","0.0",",,0","16.1",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-07","13.20",",,X"," 1934",",,X"," 2008",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","60",",,W","65",",,0","54",",,0","    0",",,X","  110",",,X","  110",",,X","0.0",",,0","23.0",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-08","11.41",",,X"," 1105",",,X"," 1105",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0","70",",,W","80",",,0","60",",,0","    0",",,X","  160",",,X","  160",",,X","0.0",",,0","25.1",",,X","32.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-09","3.58",",,X"," 0939",",,X"," 1102",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","69",",,W","82",",,0","55",",,0","    0",",,X","   30",",,X","   20",",,X","0.0",",,0","11.0",",,X","15.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-10","6.71",",,X"," 1823",",,X"," 1820",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","65",",,W","78",",,0","52",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-11","8.50",",,X"," 2229",",,X"," 2228",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","84",",,0","65",",,0",,,"   90",",,X","  100",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-12","12.08",",,X"," 1509",",,X"," 1508",",,W","0.07",",,0,2400","0.0",",,0","0.0",",,0","70",",,W","81",",,0","58",",,0",,,"  150",",,X","  160",",,X","0.0",",,0","21.9",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-13","13.42",",,X"," 0213",",,X"," 0208",",,W","1.00",",,0,2400","0.0","T,,0","0.0",",,0","59",",,W","73",",,0","45",",,0","    0",",,X","  320",",,X","  280",",,W","0.0",",,0","28.0",",,X","36.0",",,W",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-14","11.63",",,X"," 1341",",,X"," 0656",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","48",",,W","58",",,0","38",",,0","    0",",,X","  320",",,X","  300",",,X","0.0",",,0","21.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-15","3.58",",,X"," 1525",",,X"," 0615",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","69",",,0","32",",,0","    0",",,X","  250",",,X","  150",",,X","0.0",",,0","8.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-16","7.16",",,X"," 1705",",,X"," 1703",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","75",",,0","38",",,0","    0",",,X","  140",",,X","  130",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-17","11.18",",,X"," 1514",",,X"," 1514",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","68",",,W","78",",,0","58",",,0","    0",",,X","  120",",,X","  120",",,X","0.0",",,0","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-18","13.20",",,X"," 1407",",,X"," 1406",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","71",",,W","77",",,0","65",",,0","    0",",,X","  140",",,X","  140",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-19","7.83",",,X"," 0613",",,X"," 0624",",,W","0.90",",,0,2400","0.0",",,0","0.0",",,0","68",",,W","74",",,0","61",",,0","    0",",,X","  130",",,X","  130",",,X","0.0",",,0","25.9",",,X","32.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-20","6.93",",,X"," 1715",",,X"," 1614",",,W","0.04",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","70",",,0","50",",,0","    0",",,X","  350",",,X","  340",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
