"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WV03"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-04","9.40"," 1016"," 0811","1.07","0.0","0.0","66","77","54",,"  140","  120","0.0","23.0","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-05","7.61"," 1319"," 1418","0.00","0.0","0.0","50","59","41",,"  260","  270","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-06","2.46"," 1409"," 1438","0.00","0.0","0.0","46","60","32","    0","  350","   40","0.0","8.1","10.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-07","6.26"," 1741"," 1806","0.00","0.0","0.0","50","69","31","    0","  100","  110","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-08","10.96"," 1436"," 1458","0.00","0.0","0.0","64","76","52",,"  130","  120","0.0","21.9","23.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-09","8.05"," 1124"," 1123","0.30","0.0","0.0","63","75","50","    0","  270","  280","0.0","28.0","36.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-10","4.70"," 0035"," 0641","0.00","0.0","0.0","53","66","39","    0","  290","  170","0.0","11.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-11","10.74"," 1859"," 1922","0.00","0.0","0.0","58","69","47",,"  110","  110","0.0","19.9","23.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-12","10.29"," 0946"," 1602","0.14","0.0","0.0","61","70","52","    0","  290","  300","0.0","21.0","25.9","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-13","7.61"," 1144"," 1138","0.00","0.0","0.0","48","59","36","    0","  280","  280","0.0","17.0","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-14","6.71"," 2257"," 2257","0.00","0.0","0.0","53","73","33","    0","  310","  320","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-15","6.71"," 1445"," 1444","0.00","0.0","0.0","45","59","30",,"  340","  350","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-16","3.80"," 1337"," 1811","0.00","0.0","0.0","45","61","28","    0","  140","  190","0.0","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-17","6.71"," 1901"," 1900","0.00","0.0","0.0","52","68","36",,"  110","  110","0.0","17.9","21.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-18","4.92"," 1507"," 1606","0.10","0.0","0.0","49","58","40",,"  300","  320","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-19","5.82"," 1701"," 1300","0.00","0.0","0.0","52","68","35",,"  100","  140","0.0","15.0","21.0","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-20","8.50"," 1847"," 1900","0.14","0.0","0.0","51","55","47","    0","  360","   10","0.0","16.1","23.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-21","6.93"," 0233"," 0710","0.00","0.0","0.0","45","52","38","    0","  360","  350","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-22","3.13"," 1602"," 0640","0.00","0.0","0.0","44","58","30","    0","  360","   10","0.0","10.1","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-23","3.80"," 1222"," 1121","0.00","0.0","0.0","48","63","32",,"   10","   20","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-24","4.47"," 1441"," 1243","0.00","0.0","0.0","52","71","32",,"  320","  290","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-25","3.58"," 1004"," 1327","0.00","0.0","0.0","47","58","36",,"   60","   20","0.0","13.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-26","2.46"," 1339"," 1340","0.00","0.0","0.0","50","67","33","    0","  280","  290","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-27","5.82"," 2317"," 1408","0.00","0.0","0.0","60","73","47","    0","  330","  240","0.0","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-28","6.49"," 0103"," 0214","0.00","0.0","0.0","50","61","39",,"  320","  320","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-29","2.68"," 1928"," 1927","0.00","0.0","0.0","56","77","35","    0","  130","  140","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-30","6.49"," 1130"," 1112","0.00","0.0","0.0","59","76","41",,"  210","  180","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-31","4.47"," 1320"," 0655","0.00","0.0","0.0","58","72","44",,"  290","  230","0.0","11.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-01","6.93"," 1642"," 1927","0.00","0.0","0.0","58","78","38",,"  130","  140","0.0","17.9","23.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-02","11.41"," 1311"," 1156","0.00","0.0","0.0","75","81","69","    0","  140","  160","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-03","10.74"," 2235"," 0436","0.01","0.0","0.0","67","76","58","    0","  280","  150","0.0","19.9","28.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-04","10.74"," 0022"," 0012","0.00","0.0","0.0","43","58","28","    0","  290","  300","0.0","23.9","34.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-05","6.93"," 1555"," 1515","0.00","0.0","0.0","41","58","24","    0","  100","   90","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-06","10.51"," 1338"," 2114","0.00","0.0","0.0","55","63","46","    0","  100","   10","0.0","17.0","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-07","14.99"," 1511"," 1846","0.00","0.0","0.0","62","69","55",,"   90","  100","0.0","28.0","33.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-08","7.38"," 0036"," 0855","0.38","0.0","0.0","57","60","53",,"  100","   70","0.0","19.9","23.9","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-09","4.25"," 1504"," 1502","0.00","0.0","0.0","59","73","44",,"  190","  180","0.0","14.1","19.9","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-10","4.03"," 1547"," 1547","0.00","0.0","0.0","60","75","44",,"  230","  230","0.0","13.0","13.0","    1","    1",,,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-11","4.92"," 1515"," 2309","0.00","0.0","0.0","66","79","52",,"  190","  160","0.0","13.0","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-12","8.72"," 1406"," 1405","0.00","0.0","0.0","74","81","67",,"  180","  180","0.0","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-13","7.61"," 1825"," 1647","0.00","0.0","0.0","70","81","59",,"   20","  350","0.0","19.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-14","10.07"," 1107"," 1005","0.00","0.0","0.0","56","67","44",,"   60","   40","0.0","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-15","7.38"," 1617"," 1506","0.00","0.0","0.0","57","74","39",,"  130","  150","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-16","6.49"," 1156"," 1204","0.00","0.0","0.0","65","79","51",,"  150","  140","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-17","4.70"," 1734"," 1200","0.00","0.0","0.0","64","79","49","    0","  140","  150","0.0","13.0","17.0","    1","    1",,,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-18","6.71"," 1159"," 1159","0.00","0.0","0.0","70","81","58","    0","  220","  220","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-19","7.16"," 1215"," 1327","0.00","0.0","0.0","73","81","64","    0","  200","  200","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-20","8.05"," 0913"," 0912","0.00","0.0","0.0","54","65","42",,"  350","  360","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-21","11.18"," 0755"," 0702","0.00","0.0","0.0","50","59","41","    0","   60","   30","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-22","6.93"," 1235"," 1156","0.00","0.0","0.0","66","77","55",,"  180","  180","0.0","16.1","23.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-23","5.14"," 2003"," 2106","0.00","0.0","0.0","65","74","55","    0","  320","  320","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-24","5.14"," 1625"," 1623","0.00","0.0","0.0","47","58","36",,"  310","  300","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-25","4.70"," 1624"," 1332","0.00","0.0","0.0","49","64","33",,"  280","  360","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-26","10.29"," 2036"," 0637","0.00","0.0","0.0","42","48","36",,"   60","   40","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-27","14.99"," 1646"," 1620","0.86","0.0","0.0","44","52","35",,"  360","  360","0.0","23.0","33.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-28","10.07"," 1315"," 0529","0.00","0.0","0.0","37","40","34",,"  300","  350","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-29","8.50"," 1305"," 1304","0.00","0.0","0.0","39","44","33",,"  360","  360","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-30","7.16"," 1410"," 0213","0.00","0.0","0.0","43","53","32",,"   10","  350","0.0","12.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-31","8.28"," 1429"," 1428","0.00","0.0","0.0","50","58","41",,"  120","  120","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-01","5.82"," 1513"," 1643","0.09","0.0","0.0","51","56","45",,"   50","  140","0.0","12.1","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-02","4.92"," 1221"," 1223","0.02","0.0","0.0","51","58","44",,"  350","  360","0.0","15.0","16.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-03","3.58"," 1400"," 1359","0.00","0.0","0.0","53","70","35",,"  220","  220","0.0","14.1","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-04","8.28"," 1021"," 0929","0.00","0.0","0.0","54","67","40",,"  360","  360","0.0","17.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-05","4.70"," 1003"," 1338","0.00","0.0","0.0","44","56","32",,"   70","  160","0.0","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-06","6.93"," 1955"," 0949","0.00","0.0","0.0","46","62","30",,"  120","   90","0.0","15.0","25.9","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-07","6.04"," 1213"," 1136","0.87","0.0","0.0","62","71","52",,"  270","  160","0.0","14.1","17.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-08","5.37"," 1511"," 1351","0.00","0.0","0.0","59","73","44",,"  300","  270","0.0","15.0","17.9","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-09","5.82"," 1554"," 1554","0.00","0.0","0.0","58","75","40",,"  150","  150","0.0","16.1","23.0","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-10","8.95"," 1248"," 1248","0.00","0.0","0.0","66","79","53",,"  200","  190","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-11","6.71"," 1856"," 1855","0.00","0.0","0.0","72","79","64",,"  180","  170","0.0","8.9","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-12","6.93"," 1757"," 1754","0.00","0.0","0.0","68","77","58",,"  120","  120","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-13","5.82"," 1534"," 1323","0.03","0.0","0.0","67","81","52",,"  220","  200","0.0","15.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-14","3.13"," 2210"," 1706","0.00","0.0","0.0","63","80","46",,"  120","  320","0.0","12.1","14.1","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-15","8.72"," 1712"," 1442","0.00","0.0","0.0","72","83","61",,"  130","  130","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-16","7.38"," 1609"," 1605","0.00","0.0","0.0","70","79","61",,"  120","   90","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-17","10.74"," 1156"," 1155","0.00","0.0","0.0","73","81","65",,"  130","  130","0.0","23.0","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-18","8.72"," 2003"," 2002","0.00","0.0","0.0","74","81","66",,"  340","  340","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-19","8.72"," 1354"," 1234","0.00","0.0","0.0","57","67","47",,"  350","  350","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-20","5.82"," 0939"," 0940","0.00","0.0","0.0","55","68","42",,"   70","   70","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-21","8.05"," 1636"," 1440","0.00","0.0","0.0","61","75","46",,"  110","  110","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-22","14.09"," 1822"," 1823","0.00","0.0","0.0","65","77","52",,"  110","  110","0.0","25.1","30.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-23","10.74"," 0540"," 0540","0.89","0.0","0.0","69","77","60",,"  100","  100","0.0","40.0","44.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-24","12.08"," 1601"," 2250","0.00","0.0","0.0","70","81","59",,"  120","  120","0.0","23.9","29.1","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-25","15.66"," 1452"," 0251","0.02","0.0","0.0","74","79","68",,"  130","  130","0.0","23.9","33.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-26","7.83"," 0811"," 0810","0.40","0.0","0.0","59","72","46",,"  270","  270","0.0","21.9","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-27","3.58"," 2345"," 2344","0.00","0.0","0.0","57","76","38",,"  140","  140","0.0","6.0","6.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-28","9.40",,,"0.00","0.0","0.0",,"75","40",,"  130","  150","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-02-29","9.40"," 1534"," 1514","0.00","0.0","0.0","74","80","57",,"  160","  160","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-03-01","4.92"," 1759"," 1758","0.00","0.0","0.0","71","82","59",,"  130","  130","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-03-02","10.96"," 1616"," 1615","0.00","0.0","0.0","73","83","62",,"  150","  150","0.0","23.0","30.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-03-03","8.28"," 1143"," 0945","0.01","0.0","0.0","63","76","49",,"  310","  320","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-03-04","4.47"," 0858"," 0856","0.00","0.0","0.0","55","69","41",,"  350","  360","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
