"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-20","5.14",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","76",",,W","46",",,W","  150",",,W","  130",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-21","10.29",",,W",,,"0.57",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","66",",,W","61",",,W","  120",",,W","  120",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-22","9.84",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","68",",,W","58",",,W","  130",",,W","  130",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-23","7.61",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","80",",,W","61",",,W","  330",",,W","  340",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-24","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","66",",,W","45",",,W","   10",",,W","   20",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-25","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","66",",,W","41",",,W","  340",",,W","  320",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-26","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","73",",,W","43",",,W","  230",",,W","  260",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-27","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","67",",,W","43",",,W","   50",",,W","   40",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-28","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","71",",,W","39",",,W","  160",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-29","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","78",",,W","60",",,W","  170",",,W","  170",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-11-30","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","80",",,W","61",",,W","  160",",,W","  160",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-01","6.93",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","69",",,W","45",",,W","  340",",,W","  340",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-02","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","56",",,W","44",",,W","   10",",,W","   40",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-03","3.80",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","52",",,W","   80",",,W","   80",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-04","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","60","H,,S","72",",,W","53",",,W","  140",",,W","  130",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-05","5.59",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","79",",,W","65",",,W","  200",",,W","  190",",,W","14.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-06","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","71",",,W","58",",,W","  350",",,W","   10",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-07","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","59",",,W","54",",,W","   50",",,W","   60",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","67",",,W","46",",,W","  350",",,W","  330",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-09","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","70",",,W","43",",,W","   60",",,W","   60",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-10","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","69",",,W","42",",,W","  130",",,W","  130",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-11","4.92",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","56",",,W","  230",",,W","  190",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-12","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","57",",,W","  160",",,W","  140",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-13","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","74",",,W","54",",,W","  130",",,W","  140",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-14","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","66","H,,S","76",",,W","58",",,W","  150",",,W","  140",",,W","23.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-15","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","80",",,W","59",",,W","  270",",,W","  270",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-16","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","66",",,W","48",",,W","  360",",,W","   20",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-17","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","52","H,,S","64",",,W","44",",,W","  110",",,W","  120",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-18","6.93",",,W",,,"0.80",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","70",",,W","57",",,W","   50",",,W","   50",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-19","10.51",",,W",,,"3.06",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","59",",,W","52",",,W","   20",",,W","  360",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","54",",,W","50",",,W","  360",",,W","   20",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-21","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","61",",,W","48",",,W","  140",",,W","  210",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-22","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","55",",,W","  230",",,W","  220",",,W","19.9",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-23","11.41",",,W",,,"0.69",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","60",",,W","48",",,W","  350",",,W","   10",",,W","23.9",",,W","33.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-24","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","55",",,W","37",",,W","  330",",,W","  280",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-25","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","66",",,W","34",",,W","  150",",,W","  160",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-26","8.28",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","51",",,W","  160",",,W","  150",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-27","10.29",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","74",",,W","46",",,W","  330",",,W","  360",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-28","8.50",",,W",,,"0.67",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","46",",,W","41",",,W","  340",",,W","  350",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-29","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","48",",,W","39",",,W","  120",",,W","   90",",,W","12.1",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-30","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","53",",,W","38",",,W","   30",",,W","   30",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2014-12-31","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","46",",,W","37",",,W","   10",",,W","   10",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-01","8.72",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","47",",,W","41",",,W","   40",",,W","   50",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-02","5.82",",,W",,,"0.63",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","54",",,W","47",",,W","   40",",,W","   60",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-03","4.70",",,W",,,"0.63",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","53",",,W","41",",,W","  300",",,W","  300",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-04","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","56",",,W","36",",,W","  360",",,W","  360",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-05","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","54",",,W","31",",,W","   30",",,W","   30",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-06","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","65",",,W","34",",,W","  200",",,W","  210",",,W","8.1",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-07","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","62",",,W","39",",,W","  360",",,W","  350",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-08","6.71",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","42",",,W","28",",,W","   20",",,W","   30",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-09","7.83",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","40",",,W","37",",,W","   30",",,W","   20",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-10","8.50",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","41",",,W","37",",,W","   60",",,W",,,"14.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-11","5.14",",,W",,,"0.66",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","49",",,W","39",",,W","  260",",,W","  270",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-12","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","47","H,,S","49",",,W","43",",,W","   10",",,W","  360",",,W","21.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-13","8.95",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","46",",,W","43",",,W","   20",",,W","   20",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-14","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","43","H,,S","45",",,W","39",",,W","   30",",,W","   30",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-15","6.04",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","44","H,,S","54",",,W","39",",,W","  340",",,W","  340",",,W","12.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-16","1.57",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","61",",,W","33",",,W","  160",",,W","  190",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-17","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","69",",,W","37",",,W","  220",",,W","  230",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-18","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","71",",,W","43",",,W","  350",",,W","  350",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-19","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","72",",,W","34",",,W","  120",",,W","  120",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-20","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","76",",,W","45",",,W","  140",",,W","  130",",,W","13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-21","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","60","H,,S","67",",,W","57",",,W","  120",",,W","  110",",,W","29.1",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-22","14.99",",,W",,,"0.87",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","60",",,W","44",",,W","   40",",,W","   50",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-23","11.86",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","44",",,W","39",",,W","  360",",,W","  350",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-24","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","62",",,W","35",",,W","  270",",,W","  270",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-25","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","70",",,W","40",",,W","  280",",,W","  320",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-26","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","44",",,W","  350",",,W","  360",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-27","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","81",",,W","47",",,W","  290",",,W","  290",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-28","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","79",",,W","43",",,W","  140",",,W","  140",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-29","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","75",",,W","49",",,W","   10",",,W","   10",",,W","18.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-30","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","45",",,W","   50",",,W","   10",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-01-31","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","63",",,W","42",",,W","  130",",,W","  130",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-01","11.41",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","77",",,W","48",",,W","  350",",,W","  340",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-02","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","50",",,W","36",",,W","  360",",,W","   10",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-03","3.80",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","46",",,W","41",",,W","  100",",,W","  120",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-04","4.03",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","61",",,W","42",",,W","   60",",,W","   80",",,W","10.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-05","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","55",",,W","41",",,W","  330",",,W","  340",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-06","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","56",",,W","41",",,W","  130",",,W","  160",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2015-02-07","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","69",",,W","37",",,W","  160",",,W","  220",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
